link,title,author,date,content
https://www.infowars.com/posts/governments-sell-their-bitcoin-buy-gold,Governments Sell Their Bitcoin & Buy Gold,By SchiffGold,1 month ago,"Bitcoiners are hoping that the Trump administration wil pump their bags to new all-time highs this year with a Bitcoin Strategic Reserve. But all around the world, governments are selling bitcoin and buying gold, not the other way around.
In Jan. @CynthiaMLummis said that she thought China would get into the equivalent of an arms race with the U.S. over which nation could buy the most Bitcoin. I doubt it, especially if China was smart enough to have sold all of its Bitcoin during that month.https://t.co/rK1pjcETLK
Meanwhile, bitcoiners claim that it doesn’t “need” the state to endorse it. Yet, they cheer for any policy or candidate that promises to further legitimize their so-called cypherpunk freedom money, even as many of these State crypto schemes devolve, sometimes into outright fraud. Somewhat ironically, the US “bitcoin reserve” is currently made up solely of bitcoin that the government has confiscated from people through the courts or other legal actions.
Trump Crypto Czar David Sacks commented recently that if the US had held onto every bitcoin it has confiscated, its value would have gone from $366 million to over $17 billion.
“That’s how much it has cost American taxpayers not to have a long-term strategy.”
But the long-term strategy of governments and central banks around the world is to sell bitcoin, and buy gold instead. And despite its claims to radical transparency as a protocol, there seems to be a distinct lack of clarity as to the precise amount of bitcoin various governments have. In fact, Sacks’ source for his own numbers was Grok, X’s AI bot. Not even the Trump Administration’s Crypto Czar knows exactly how much crypto the US holds.
Over the past decade, the federal government sold approximately 195,000 bitcoin for proceeds of $366 million. If the government had held the bitcoin, it would be worth over $17 billion today. That’s how much it has cost American taxpayers not to have a long-term strategy.
Many bitcoiners say they don’t “trust” the state, but at the same time, they are trusting the state to securely custody the private keys to the bitcoin that will pump up the price of their own holdings. If the government declares bitcoin strategically important and starts mining or buying, and something goes wrong and it loses its bitcoin forever (as many have), the price crashes. The bitcoin camp can’t seem to decide whether the state is their enemy or their savior. Gold has no such conflict, as it speaks for itself as a useful industrial metal and a hedge against inflation supported by thousands of years of monetary history.
As Peter Schiff recently said on his podcast, the main buyers of gold are probably still central banks. And with central banks like the People’s Bank of China under-reporting and obscuring their purchases, whatever the reported number is at any given time is generally a lowball estimate. And along with governments in Germany and beyond, the trend is for governments to sell bitcoin as soon as they can, not to buy more.
In 2024, Germany sold tens of thousands bitcoin seized from a piracy operation. German officials explicitly cited bitcoin’s volatility as a reason to divest, redirecting some proceeds to purchase 30 tons of gold bullion. Russia offloaded thousands of bitcoin confiscated from ransomware attacks in 2023 and has been a huge buyer of gold, with a consistent trend of keeping a robust Russian gold stack to reduce its dependence on the US dollar.
Despite bitcoin’s lackluster gains after long-anticipated announcements of State approval from Trump, his cabinet, and his inner circle, gold is up 12% this year, and we haven’t even passed the first quarter yet. Meanwhile, silver still hasn’t surpassed its 2020 all-time high, which could be explained by ravenous central bank gold-buying.
It may be a situation without precedent in the gold and silver markets, where gold makes such spectacular gains while silver remains below previous all-time highs. With the gold/silver ratio staying high and gold outpacing silver’s gains dramatically, it appears to be the setup for a tremendous bull market for silver.
Gold vs USD Year-to-Date
Peter said:
“This really highlights how great the opportunity is in silver. I think gold’s cheap too, but I think silver is a hell of a lot cheaper and people I think should be focusing a lot of their precious metals firepower on silver.”
The gold-silver ratio has remained well above 80 for all of 2025:
Gold-Silver Ratio Year-to-Date:
Instead of holding its stash, the US has sold the biitcoin it seized as a result of the Silk Road case, and has continued liquidating confiscated bitcoin. Meanwhile, the US imported tons of gold in 2024 to bolster its reserves. This pattern of selling volatile bitcoin and acquiring gold reflects a broader governmental preference for stability over speculation, and regardless of Trump’s bitcoin-related executive orders, the pendulum will always swing back to real assets.
Across the world, it’s a consistent strategy: governments are unloading bitcoin and central banks are stockpiling gold. The trend extends beyond Western powers. China, a longtime gold accumulator, has sold off minor bitcoin holdings while adding hundreds of tons of gold to its reserves in 2023 alone. India mirrors this approach, liquidating thousands of bitcoins seized from crypto scams while its central bank purchased gold. Globally, central banks bought a record amount of gold in 2022, with purchases accelerating into 2025, while bitcoin sales from government coffers have become routine."
https://www.infowars.com/posts/modern-opsec-and-thirdworldization,Modern OPSEC And Thirdworldization,By Fabian Ommar | The Organic Prepper,1 month ago,"Last year, International Man published an intriguing article by Jeff Thomas about American society during the Great Depression period. Duly named Duesenberg In A Barn, it opens with a story about shifts in culture and the lifestyle of wealthy individuals and families during the 1930s and beyond (Duesenberg produced luxury sport cars between 1913 and 1937).
He recounts how the riches that didn’t get snuffed out by, or even profited from, the 1929 Stock Market Crash, kept flaunting their wealth trying to outcompete each other, in an attempt to extend the 1920s Jazz Era hedonism and largesse into Depression times.
However, as the crisis aggravated, these individuals and families started to realize that such behavior amidst the rampant misery was quickly becoming a liability.
“Whatever the psychology involved, in 1930, those who had fared well soon learned that it was unwise to be conspicuous in their continued wealth. At that point, an interesting but little-remembered development occurred. Such people put their mink coats in the closet, their jewelry in a safe place, and found barns in the countryside into which they could park their Duesenbergs, Cords, and Auburns.”
The rich toned down not from sympathy or compassion but as adaptation. Contrary to what many think, the wealthy have a sharp survival instinct.
That’s a crucial distinction, with the keywords being “adaptation” and “survival”, and the main takeaway an important social dynamic typical of all crises: the nail that stands out gets hammered.
Those born and living in unstable and hostile contexts are constantly reminded of all the unwritten rules that keep us, our kin, and our stuff, safer. From criminals, sure, but also from tyrannical, greedy governments and corrupt authorities.
I call that Thirdworldization OPSEC. It applies to criminality and government overreach mainly, but as Thirdworldization expands, it’s now applicable to other areas of social existence. Illegal immigrants, as well as political, religious, and ideological extremists from our own society, must now be added to the list of official (i.e., state) and criminal threats.
There are periods in history when the number and diversity of potential enemies and hazards around us rise, and that’s the case in most of the West right now.
People are financially insecure, afraid of the future, confused, and lost. Those feelings lead to anger and revolt. Add all the leftist/woke indoctrination and brainwashing of the last years, and we get a mass of utterly discontent and unhinged folks out there.
The majority cannot put a finger on, much less process what’s happening. Nevertheless, the sentiments are there and everyone starts lashing out at everyone else, resulting more frequent and intense episodes of violence and increased friction.
I’m talking about gratuitous, random, and now targeted and coordinated violence coming from all sides and for a variety of reasons. I warned about this in 2023, and it’s now coming to a head.
Let’s examine some facets of this phenomenon and how to deal with this new reality.
There are many similarities between the 1920s and now. The risks of a grave economic or financial event are sky-high. Growth is abysmal, inflation is rising, and living standards are dropping.
And critically, the concentration of wealth is growing at an accelerated pace. The haves are getting fleeced and may be outnumbered by the have-nots at some point, which is bad.
Economic disparity begets political polarization, which begets the undoing of the social fabric, which begets cultural degradation, which begets the undoing of civilization.
More people are living in the streets (I’ll return to that in an upcoming post). Drug and alcohol abuse are skyrocketing, and mental illness is exploding. Those things are happening across all demographics, which is concerning and one of the points of this post.
Even though we’re not yet at the stage described by Jeff Thomas, the words of late philanthropist George Peabody – “Ostentation is a target you hang on your back” – already come to mind as a survival rule in a declining society.
Nonetheless, everybody’s trying to keep up with the Joneses, something evident in both the real world and the web. Social media is a carousel of Dubai trips, fabulous resorts, fancy restaurants, luxurious dresses, plastic surgeries, and Lamborghinis.
That’s not the reality, but a facade. This is the age of gambling, easy money chasing, glorification of ignorance (Dunning-Kruger and “influencer culture”), fake lifestyles, and blatant ostentation. It’s a bubble, and the bill will come due.
But enough with the rant. No one has to live like a monk. Being aware, smart, contained, and disciplined always pays, only now more than ever. Besides, it only requires focus on what we can control: our profile, exposure, consumption choices, and lifestyle.
Let’s talk about political radicalization. Tesla owners and dealers are getting their vehicles and premises vandalized by Trump haters, who now have turned into Musk haters thanks to his association with the government and his role in DOGE initiatives (no need for links as both topics are all over the news).
It’s, in essence, a criminal matter, but with political and ideological motivations, things get more complex and sensitive, not to mention dangerous.
I’ve previously expressed my view on the likelihood of a civil war 2.0 in the U.S.. I stand by everything I said in that article, including the potential for the rise of intra-terrorism and political violence, or even criminality, reaching civil-war-like levels.
Is the mass of indoctrinated and radical people ready to spread a wave of madness and violence? We’re already getting a glimpse of that. Will it fizzle out or escalate? How will government, institutions and other sectors of society respond if that happens?
We don’t know, and that’s the point.
It’s possible, so the question is how probable? Even a few can cause great damage, physically and to the nation’s mood and institutional order.
“Literally anyone can be a lone wolf. It’ll make the problem that much tougher to tackle, without curtailing civil liberties. Civil war or not, a wave of violence is coming.”
That’s Max Remington on his excellent “Trouble Brewing On The Horizon”  recently in his Substack. I encourage you to read it fully as it tackles the various angles of this phenomenon and the possible outcomes in a very thorough and down-to-earth fashion.
The left has no guardrails and is showing signs it won’t concede power, entitlements, and schemes easily or without a fight. But in truth, even peaceful people can turn radical.
So you may just be denied service in a restaurant for wearing this hat or that shirt, or get your car keyed for sporting this or that sticker. But the possibility of something worse happening cannot be ignored, now more than ever.
Bringing this segment to a conclusion, let’s be pragmatic: Defending and expressing political views, preferences, and affiliations with excessive fervor, or trying to sway people with vehemence, has never been wise or a 100% risk-free endeavor. It’s now quickly becoming a liability, and that’s what matters to us.
In a multidimensional crisis, volatility is the norm. Criminality aside, things get crazy beyond the imaginable, often involving aspects of lifestyle and politics as addressed above, but also of culture, religion, race and ethnicity, sex and gender, and more.
Even small, seemingly innocent actions can lead to unwanted outcomes, sometimes dreadful ones. One such example is the case of the “Deadly Posts”:
“Brazilian Criminal Groups Are Allegedly Monitoring Social Media For Perceived Rivals.” [SOURCE]
People being kidnapped and assassinated by gangs and factions for posting selfies with hand signs on social media may sound like typical Third World stuff. The truth is that it’s neither new nor exclusive to banana republics and narco-states, as this ABC News article from 2013 shows.
Since gangs and criminals exist pretty much everywhere, we must assume that stuff like that can happen anywhere, so it’s also worth reflection and consideration.
People and businesses are being persecuted, canceled, marooned, or hacked for expressing their views and opinions on social media and internet. If they’re not, they can and the risk is now bigger than ever.
Citizens get arrested and charged in the UK and other countries for political, racial or gender-related posts, or other reason deemed contentious by the authorities. This is happening here in Brazil and other places as well, and when it makes the news (which is rare), it gets distorted.
The internet is a minefield. Here are various forms of drawing a personal SHTF onto oneself (and that’s discounting the risks presented by virtual scams and other heists). Even if you consider yourself a digital hermit, others around you (relatives, friends, etc.) may get inadvertently affected, so think about it.
The rules or grounds for those things to happen aren’t much clearer, making matters even worse. Hate speech? Misogyny? Racism? Discrimination? Anything can stick, especially if it’s the government and their acolytes (corrupt NGAs and the media). It’s better to lay low and refrain from some fights.
“You mean I cannot talk on my phone while walking the streets? That I cannot wear my MAGA hat or shirt or stick a flag in my front yard, drive this or that car? That I cannot openly agree or disagree with this or that view, or express my dissatisfaction with how X, Y, or Z do things?”
It’s not a matter of can but should. What is to be gained versus what can be lost. The potential risks, and not only in the short term.
In times like these, to err on the safe side is a wise strategy. Not turning paranoid, but I am considering the potential implications of some stances, decisions, and behaviors.
That’s a more complex and delicate issue. We all have hills on which we’re willing to die rather than surrender, and religion may be the case for some.
It’s a very intimate subject, perhaps the most personal of all being addressed here so I’ll refrain from comment and leave each to make their own reflections.
The worse the crisis, the more dangerous it gets out there. It’s not just crime and violence of all kinds that go up, but other forms of uncivilized savagery as well: road rage, domestic violence, abuses against children, elders, women, minorities, and more.
Road rage, in particular, is a big issue because when everyone is at boiling point, the risks of getting inadvertently involved in trouble simply by everyday exposure and friction increase exponentially.
Be mindful of vigilanteism as well. It’s a complex issue with many angles and thus worth a dedicated post, so I’ll just say it also tends to rise and become critical in times of unrest. Common citizens can get caught on both sides, and the consequences can be grave.
Being 100% grey all the time and about everything is impossible. Realizing that is critical, even those living as recluses will eventually draw some attention or bump into someone the wrong way. Keep a cool head and the emotions in check is something under our control.
I acknowledge First World residents might feel these ideas represent a loss of freedom and personal agency. Unfortunately, it’s true in part, and there’s not much we can do about it.
Just because we’ve been living relatively peacefully for the last 20 or 30 years doesn’t mean it will remain so forever.
For the record, I’m not saying these things are happening or will happen where you live. Some phenomena are global, but they don’t happen on the same scale or intensity everywhere.
Most important, it’s not an SHTF. The world as we know it is changing, not ending. Not everything will be fine, but it never is anyway, and that’s okay. It’s perfectly possible to live a good and normal life in a volatile world."
https://www.infowars.com/posts/judge-upholds-california-law-restricting-18-to-20-year-olds-access-to-guns,Judge Upholds California Law Restricting 18-to 20-Year-Olds’ Access to Guns,By Zero Hedge,1 month ago,"A federal judge has upheld a California law that restricts young adults from buying guns, finding the statute fits within the nation’s historical tradition of gun regulations.
California penal code Section 27510 bars federal gun dealers from selling or otherwise giving possession of guns to people younger than 21. The law does allow 18- to 20-year-olds to buy certain types of guns if they obtain a hunting license, are serving in the military, or were honorably discharged from the armed forces.
Some young adults and gun rights groups challenged the law, arguing it violated the U.S. Constitution’s Second Amendment.
As Zachary Stieber reports for The Epoch Times, the case has been proceeding through the court system for years. U.S. District Judge James Lorenz said in 2020 that the law did not violate the Constitution, then an appeals court panel said it did. The appeals court later remanded the case back to Lorenz for renewed consideration following the U.S. Supreme Court ordering lower courts to figure out if gun regulations were based on the nation’s history of gun restrictions when deciding whether they are constitutional.
Lorenz on March 26 sided with California Attorney General Rob Bonta, concluding that even though 18- to 20-year-olds are part of “the people” mentioned in the Second Amendment, the young adults have faced gun restrictions throughout much of American history.
The law “is consistent with the Founding Era common law that curtailed commercial firearm purchases by individuals aged 18 to 20,” Lorenz wrote in a 23-page decision.
He also said the law is constitutional because the young adults can buy guns that are not handguns or semiautomatic centerfire rifles if they receive a hunting license or are in the U.S. military. Tens of thousands of young adults have obtained guns under the exceptions in recent years, including 5,431 in 2022.
The young adults can also acquire guns as gifts from family members, the ruling noted.
“Defendants’ evidence supports a reasonable inference that Section 27510 is a commercial restriction that does not meaningfully impair 18-to-20-year-olds’ access to firearms and is therefore not covered by the Second Amendment’s plain text,” the judge said.
The summary judgment ruling means the case is over, unless the plaintiffs appeal.
The Second Amendment Foundation, one of the plaintiffs, said on social media platform X that it is reviewing the opinion.
Bonta, a Democrat, said in a statement that the ruling represents a victory in the fight against gun violence.
“This commonsense regulation will continue to protect our young and vulnerable communities from preventable gun violence,“ he said. ”I am proud of the countless hours my team has put in to defend this law and we know the fight is not over. We will continue to lead efforts to defend commonsense gun-safety laws and protect our communities from senseless violence.”"
https://www.infowars.com/posts/must-watch-president-trump-says-we-need-greenland-for-international-security-world-peace-cites-chinese-russian-warships-in-the-waterways-surrounding-the-island,"MUST-WATCH: President Trump Says We Need Greenland For International Security / World Peace, Cites Chinese & Russian Warships In The Waterways Surrounding The Island",By Infowars.com,1 month ago,Watch & share this special report where Alex Jones provides an update on the Trump administration’s national security efforts:
https://www.infowars.com/posts/the-american-public-will-have-to-step-in-to-eliminate-the-parasitic-bureaucracy,The American Public Will Have To Step In To Eliminate The Parasitic Bureaucracy,By Brandon Smith | Alt-Market.us,1 month ago,"The reasons why conservatives fight so adamantly for smaller government have never been more obvious than they are today. Even before the DOGE audits, the galactic cost of federal debt spending was clearly crushing our economy. The interest payments alone are costing the American taxpayer around $1 trillion annually. If nothing changes for the better the national debt will hit $54 trillion by 2034.
Of course, this is unsustainable. The system will completely collapse well before another decade ends; under the weight of rising interest rates or under the weight of exponential inflation. We are already seeing the results of the spending bonanza through ongoing stagflation. Prices on most goods are 30% higher (or more) in the past 5 years. Home prices and rent costs are up at least 50% on average. Americans are being financially suffocated.
The US public wants a reckoning for this theft – And yes, it is theft. Our government, like an MC Escher drawing, is an endless maze of dead ends and black holes. It’s a vampiric organism that siphons money from taxpayer pockets, infinitely churning and embezzling and feeding until there is nothing left. It will not stop, until we make it stop.
Part of this parasite’s defense is to pretend like it doesn’t exist. We know it exists because we can see our blood being drained; we can see the results. But proving that it exists is another matter and it was nearly impossible because the only entity that has been allowed to audit the government is the Government Accountability Office (GAO). In other words, the government audits itself.
Most of our government apparatus is NOT elected. The vast majority of it is created from thin air through bureaucracy. Each new tentacle, once created, grows without regulation and forms new tentacles until there is no way to tell what connects to what and where all the money is going.
The original source of this bureaucracy is a cabal of ultra rich elites backing unaccountable NGOs. They helped to create the system over decades so that they could slither back and forth from government to NGOs to corporations without being noticed. The revolving door became standard and the same wealthy moguls and social engineers heading up think tanks and non-profits and international conglomerates were now able to cycle into various government agencies and change policy to benefit them.
Without the bureaucracy the power of the elites is greatly diminished. That is to say, bureaucratic agencies ARE the true power in government – Not presidents, not congressmen, not senators, and certainly not the American people. Political parties can change, presidents can change, the US can go from red to blue and back again, and the system remains mostly the same.
Until the Trump Administration and DOGE, no one has even tried to audit the government and figure out what the majority of these agencies are doing. The same goes for the Federal Reserve Bank, which facilitates fiat cash beyond the limits of taxpayer funds. They make deficit spending possible and allow the bureaucracy to grow without restriction. The Fed has never faced a full audit either, and good luck trying to get Congress to institute one.
The bottom line is this: The government has been deliberately engineered in such a way that nothing can ever be fixed or reformed. The existence of “the bureaucracy” as we know it today was never intended by the Founding Fathers and it should not be allowed to remain. It is the “Shadow Government”, or at least, it is the primary mechanism by which the Shadow Government rules over the US. Get rid of the bureaucracy and the elites lose everything.
This is why the global geopolitical reaction to DOGE has been so insane and violent; the parasites are seeking to protect themselves and keep their blood supply flowing.
Why does the average American citizen need an agency like USAID? We don’t need it – It serves no purpose. It functions only as an embezzlement scheme for bureaucrats and NGOs.  So, we just get rid of it, right? Except it’s not that easy…
For now it appears that the bureaucracy is using the judicial apparatus in a bid to prevent DOGE and Trump from making necessary cuts. Trump is being told that as President, he’s not allowed to fire anyone in the Federal Government. Think about how insane that sounds.
The jurisdictional overreach and clear political bias is astonishing, but it makes sense. The US President is not supposed to have any real power, he’s only meant to act as a figurehead to make us peasants feel like our votes matter. He’s not supposed to actually follow through on his campaign promises and effect legitimate reform according to the will of the people. That’s crazy talk…
The bureaucrats are so used to running the country and controlling the cash behind the scenes that they are utterly shell-shocked by the notion of being independently audited. They think they are above scrutiny or accountability.
Democrats in particular are absolutely enraged, taking to social media and ranting about how “democracy is under threat” because employees within these agencies are being asked to justify their jobs. The reaction to DOGE is so unhinged I don’t think the public is processing it yet.
Again, the Shadow Government (the bureaucracy) is the real government. When leftists claim audits and cuts are a “danger to democracy” what they mean to say is, THEIR POWER is being threatened. The majority of American voters elected Donald Trump and by extension his administrative team based on his campaign platform of smaller government and balanced budgets. Democrats argue that the will of the voters is anti-democratic.
So what is the solution to this blatant obstruction of voter choice and government accountability?
I believe the situation may end up calling for public intervention by conservative citizens. Leftist activists are being organized by NGOs to thwart DOGE, but where are the conservative activists to help DOGE? Maybe unnecessary agencies need to be shut down by public mandate regardless of what woke Obama appointed judges say?
A mass of conservatives surrounding an agency building would shut operations down by default and send a message, wouldn’t it? Leftists had no problem picketing outside the houses of Supreme Court Judges when they overturned Roe V Wade; conservatives could do the same thing with leftist judges blocking deportations of illegal migrants. If leftists want to use political intimidation by setting fire to Tesla dealerships, conservatives could organize groups to watch over these businesses.
This is not necessarily an effort to protect some electric cars from being vandalized. The point is to send a message that conservatives are not going to sit at home doing nothing while leftists run rampant doing whatever they please. The political left has had a near monopoly on public action for far too long.
I get it – A lot of these people are being paid to do what they’re doing and the rest of us have real jobs and real lives to keep us busy. But frankly, this should galvanize people more. If so many of these activist groups are astroturf then there needs to be a grassroots response to confront them. If they need to be paid and we don’t, then we hold a more legitimate and powerful position in the long run.
In terms of judicial obstruction I see very little recourse other than citizen intervention.
The other option is for the Trump Administration to ignore the judges and continue forward, but even this strategy would require very public mass support from Americans. To be clear, I understand that this creates a slippery slope for presidential power. However, did any of us in the Liberty Movement really believe that the government would shrink itself or that the elites would release their hold over the system because of an election?
Did anyone really think that a reckoning would happen with the endorsement of the courts? The courts have never been the true counterbalance to tyranny, the American people are the counterbalance.
Make no mistake, this is a life or death struggle playing out in front of our eyes. If we continue down the current path of unrestricted government our economy will implode and the establishment elites are positioned to take full advantage of such a crisis. There will be nothing left of America when they are finished; our nation will be a dried up husk.
Now is the time to remove them and their institutions from our society. If we don’t accomplish this task soon our children and their children will live in a world controlled by a faceless bureaucratic mafia immune to all accountability; driving each new generation into perpetual poverty and oppression."
https://www.infowars.com/posts/musk-pushes-back-against-democrat-social-security-cuts-fearmongering-recipients-will-receive-more-money-not-less,"Musk Pushes Back Against Democrat Social Security Cuts Fearmongering: “Recipients Will Receive More Money, Not Less”",By Kelen McBreen,1 month ago,"Speaking with Fox News on Thursday, Elon Musk and members of the Department of Government Efficiency (DOGE) explained their agenda for revamping the Social Security Administration.
While mainstream media and Democrat politicians claim the administration is going to “cut” Social Security, Musk and the DOGE team clarified their goal is to ensure citizens “legitimately get benefits” and to protect them “from fraud that they experience on a routine basis.”
For example, DOGE software engineer Aram Moghaddassi told Fox’s Brett Baier that an estimated 40% of calls to the Social Security Administration come from fraudsters seeking to have payments rerouted to their account.
🚨 HOLY CRAP! Elon Musk and DOGE just revealed a whopping **40%** of calls to Social Security are fraudsters.“Fraudsters call in and claim to be a retiree. And then they convince the operator to change where the money is flowing.”“As a result of the work of DOGE, legitimate… pic.twitter.com/ZgIBj9uucY
Musk also pushed back against criticism that his team is going to cut benefits for retirees by explaining that eliminating fraud will result in Social Security recipients getting MORE money.
“As a result of DOGE, recipients of Social Security will receive more money, not less money,” he stated.
During another portion of the interview, Musk described one scheme used by Social Security fraudsters where they collect payments for a deceased person by stealing their identity and claiming they’re still alive.
“One of the key tricks that the fraudsters pull is that they will use the fact that someone is marked as alive, that the Social Security number is marked as alive in social security, and then get disability and unemployment insurance for a dead person. Because the databases don’t talk to each other, all they got from Social Security was like, ‘Is this person alive?’ ‘Yes.’ They’re not alive, the person is falsely marked as alive in Social Security. A fraudster can now get unemployment and disability from a dead person. This is happening all the time, at scale.”
🚨ELON MUSK: ""One of the key tricks that the fraudsters pull is that they will use the fact that someone is marked as alive in the social security database and then get disability and unemployment insurance for a dead person…Because the databases don't talk to each other, a… pic.twitter.com/2NIch4J1GQ
In response to a post on 𝕏, Musk said the amount of fraud taking place in the Social Security system is the “craziest thing” he’s “ever seen.”
Craziest thing I’ve ever seen https://t.co/y3sxGIGiuU
The media can spin the DOGE agenda all it wants, but when Social Security recipients begin to see their checks getting bigger most Americans will have no choice but to admit the department is working for the benefit of We The People."
https://www.infowars.com/posts/breaking-tulsi-gabbard-removes-climate-change-from-annual-us-intelligence-threat-assessment,BREAKING: Tulsi Gabbard Removes Climate Change From Annual US Intelligence Threat Assessment,By InfoWars,1 month ago,"On the Thursday show Alex Jones covered how Tulsi Gabbard removed the climate scam from the intelligence agency threat assessment.
Don’t miss:"
https://www.infowars.com/posts/video-zelensky-threatens-putin-on-tv-claims-he-will-die-soon,"VIDEO: Zelensky Threatens Putin On TV, Claims “He Will Die Soon”",By InfoWars,1 month ago,"On the Thursday show Alex Jones covered the morbidly bold statement from Ukrainian Dictator Vladimir Zelensky who said that Russian President Vladimir Putin will soon die.
Don’t miss:"
https://www.infowars.com/posts/video-canadas-ultra-globalist-pm-carney-delivers-message-on-trump-tariffs-from-his-nwo-masters,VIDEO: Canada’s Ultra-Globalist PM Carney Delivers Message On Trump Tariffs From His NWO Masters,By InfoWars,1 month ago,"On the Thursday show Alex Jones broke down who Mr. Carney really is and why he now rules Britain’s possession of The Canada.
Don’t miss:"
https://www.infowars.com/posts/president-trump-drops-a-bomb-on-2020-election-it-was-a-very-corrupt-election-i-won-by-a-lot-youre-going-to-find-that-out-the-documents-are-there,"President Trump Drops A BOMB On 2020 Election, “It Was A Very Corrupt Election… I Won By A Lot. You’re Going To Find That Out. The Documents Are There!”",By InfoWars,1 month ago,"On the Thursday show Alex Jones covered President Donald Trump moving to expose the 2020 election fraud.
Don’t miss:"
https://www.infowars.com/posts/all-we-want-is-transparency-patriots-challenge-the-eus-ngo-network,“All We Want is Transparency”: Patriots Challenge the EU’s NGO Network,By Tamás Orbán | The European Conservtaive,1 month ago,"Members of the national conservative Patriots for Europe (PfE)—the third largest group in the European Parliament (EP) and the main opposition bloc in Brussels—have launched a campaign to force the Commission to disclose all contracts with European Union-funded non-governmental organizations (NGOs).
The move follows recent revelations that—much like with USAID in America—“billions of euros” in EU taxpayer funds have been spent on progressive political activism under the nose of national governments across the bloc. Now the conservatives are demanding full transparency on the issue.
Patriot lawmakers first submitted 86 freedom of information requests to different directorates-general, all of which were either ignored or rejected due to being too “vague” in their scope—which is not a valid reason under EU law, MEP Csaba Dömötör (Fidesz) explained in a press conference on Thursday, March 27th.
The next steps will include raising the issue with the newly elected European Ombudsman, Teresa Anjinho, hoping she would put additional pressure on the Commission. However, as von der Leyen’s Commission will likely ignore Anjinho’s ruling just as it did countless times with her predecessor, Emily O’Riley, the Patriots are fully prepared to take the EU executive to court over its violation of the fundamental right to free information.
Some examples that have become public recently include hundreds of millions of euros going to Eurofederalist think tanks and green or gender activists who are then invited by the Commission to become “stakeholders” and influence EU legislation. The EU also financed anti-government protests in several conservative member states, as well as organizations that focus solely on suing EU countries on behalf of illegal migrants.
As a concrete example, Dömötör cited a €2.4 million grant that the EU awarded for “fostering queer feminist intersectional resistances.”
All this, however, is just the tip of the iceberg. The Patriots obtained leaked information from the EP’s budgetary control (CONT) committee that indicates that there are as many as 10,000 such contracts. Now, the conservatives will not stop until they have every piece of “the puzzle,” Dömötör said.
European citizens have the right to know which NGOs were financed, for what purpose, and also the amount of the grant.
All we want is transparency. Now it’s time that the Commission proves its democratic values. The very same values it demands from all member states.
To give a more in-depth explanation of the process, Dömötör—along with his colleagues Elisabeth Dieringer (FPÖ) and András László (Fidesz)—held a public meeting in the European Parliament on Wednesday, March 26th.
They also invited representatives of MCC Brussels, a conservative think tank that blew the lid off the current NGO scandal by recently releasing an explosive report about which organizations and projects the EU has been financing with millions in taxpayer funds, often explicitly against the political interests of democratically elected governments.
“What’s happening in Brussels is best described as a parasitical relationship,” Frank Furedi, director of MCC Brussels explained when detailing the think tank’s findings. “In the absence of a European demos that could legitimize it, the Commission funds NGOs who then become stakeholders to uphold the appearance of a demos to legitimize progressive legislation.”
Brussels pays the NGOs, then “consults” them, so of course they say what the Commission wants to hear. This is a cycle of corruption, not of money, but corruption of democracy.
During the meeting, the MEPs also reiterated MCC’s call for establishing an ‘EU DOGE’—a U.S.-style ‘department of government efficiency’—to independently audit both NGO and commercial contracts.
“We must make these payments publicly available and traceable,” MEP András László said. “We cannot expect mainstream media to help us fight for transparency, because they are also on the payslip,” he said, adding that we now know that USAID was paying over 6000 journalists globally, and the EU is doing the same in Europe.
This also invites questioning of the ‘unequal playing field’ for media organizations in Brussels. The Patriots explained that the fact that ‘EU-friendly’ left-wing media receive millions of euros from EU taxpayer funds, often hidden within classified contracts with intermediaries, while conservative outlets are denied even media accreditation in the EP—worth its own separate lawsuit!"
https://www.infowars.com/posts/breaking-video-talk-radio-legend-michael-savage-calls-for-the-atlantics-jeffrey-goldberg-to-be-sent-to-gitmo-for-publishing-the-classified-signal-war-plan,BREAKING VIDEO: Talk Radio Legend Michael Savage Calls For The Atlantic’s Jeffrey Goldberg To Be Sent To GITMO For Publishing The Classified Signal War Plan!,By InfoWars,1 month ago,"On the Thursday show Alex Jones spoke with Michael Savage about the Signal situation and how it is the journalist leaker who committed the crime.
Don’t miss:"
