link,title,annotation,content,cluster,x,y
https://www.health.harvard.edu/diseases-and-conditions/sleep-apnea-may-lead-to-weaker-bones-and-teeth,Sleep apnea may lead to weaker bones and teeth,1,"People with sleep apnea — meaning they briefly and repeatedly stop breathing while sleeping — are more likely to have low bone density, a small new analysis suggests. The study, published online Nov. 11, 2022, by The Journal of Craniomandibular and Sleep Practice, used a type of imaging called cone beam computed tomography (CBCT) to measure bone density in the head and neck of 38 adults undergoing orthodontic treatment, half of whom had sleep apnea. The researchers found that participants with apnea had significantly lower bone density in the head and neck than those who didn't have the condition. Sleep apnea can trigger low oxygen levels and inflammation in the body, which may interfere with the continual cycle of bone breakdown and renewal, researchers said. This could ultimately lower bone density levels, increasing the risk of broken bones and causing teeth to become loose. Screening tests for bone density are an important part of routine care for many people, including all women 65 and older. Image: Somsak Bumroongwong/EyeEm/Getty Images",6,0.19055092,-0.27629957
https://www.health.harvard.edu/staying-healthy/the-humble-gallbladder,The humble gallbladder,1,"In the hierarchy of digestive organs, you might first list the stomach, liver, or colon. But there's a pear-shaped sac tucked under your liver that barely gets a second thought: the lowly gallbladder. This small but mighty organ plays an important role in helping us digest food, but we often don't acknowledge it unless something goes wrong — which happens in about 15% of American adults, according to the National Institutes of Health (NIH). Yet gallbladder disease — which includes stones, inflammation, infection, or blockage — can lead to excruciating pain or even life-threatening complications down the line. The gallbladder essentially serves as a storage room for bile, squeezing the fluid into the small intestine to help digest the fats we consume. It makes sense, then, that the organ might struggle when our diet is heavy in fatty or fried foods. We can live without a gallbladder, but it can't stay in peak performance mode without diligent care, says Dr. William Brugge, a professor of medicine at Harvard Medical School. ""I think people generally try to ignore their gallbladder,"" Dr. Brugge says. ""It doesn't have as squeamish a reputation as the colon or rectum, but it's down there on the list."" Tactics to promote gallbladder health Keeping your gallbladder healthy involves a similar approach to keeping the rest of your body in optimal shape. These familiar suggestions include: Eat more fruits and vegetables. They're rich in nutrients such as vitamin C, folic acid, and magnesium, which may lower the risk of gallbladder disease. Fiber-filled fruits and vegetables also don't strain the gallbladder, since they contain little or no fat. Favor lean proteins. Opting for poultry, lean meat, and fish dishes that are baked or broiled — not fried — can lower your gallstone risk. Limit or avoid full-fat dairy products and red or processed meats. Maintain a healthy weight. Overweight or obesity can make you prone to gallstones. Risk factors Aside from a high-fat diet, other risk factors for gallbladder disease include overweight or obesity, a family history of gallbladder issues, Native American or Latino heritage, and being 40 or older. Women are twice as likely as men to develop gallstones, which top the list of gallbladder problems. Extra estrogen, particularly during pregnancy, slows the gallbladder's ability to empty, letting bile pool, Dr. Brugge says. Gallstones develop when bile or related fluids form hardened stonelike lumps that can grow and multiply. Attacks of agonizing pain result when gallstones get larger or block bile ducts. Other symptoms include pain between the shoulder blades, nausea, vomiting, fever, chills, bloating, indigestion, and sweating. About a quarter of people diagnosed with gallstones each year need treatment, which is usually surgery. ""After eating a particularly heavy or fatty meal, you may have severe pain — far more than gas or cramps — that might last for an hour or two,"" Dr. Brugge says. Serious complications Because bile ducts connect the gallbladder to other digestive organs, these surrounding structures can also suffer complications from gallbladder disease. Problems include cholangitis (bile duct inflammation), cirrhosis (scarring of the liver), and pancreatitis (inflammation of the pancreas). But the most dangerous complication, Dr. Brugge says, is gallbladder inflammation called cholecystitis. It results from a gallstone getting stuck in the gallbladder, which becomes infected and causes searing pain. ""It's a pretty dramatic illness,"" he says. ""The gallbladder can rupture or leak infected bile, and the infection can spread through the body. It can be fatal."" New evidence suggests gallstones may also raise the risk of developing cancers of the liver, bile duct, and pancreas. A study published online June 17, 2022, by the British Journal of Cancer tracked more than 115,000 women and nearly 50,000 men for up to 30 years, asking about their history of gallstones at the study's start and every other year afterward. Compared with people without gallstones, those who got them were 60% more likely to develop liver cancer, more than four times as likely to develop bile duct cancer, and 13% more likely to develop pancreatic cancer. Gallbladder cancer itself is relatively rare, diagnosed in about 12,200 Americans each year. ""It's very deadly, but not very common,"" Dr. Brugge says. Image: © BongkarnThanyakij/Getty Images",3,0.38577655,0.06619963
https://www.health.harvard.edu/staying-healthy/supplements-for-three-common-conditions,Supplements for three common conditions,1,"Certain herbs, vitamins, minerals, and other compounds may help control cholesterol, blood pressure, and anxiety. High cholesterol, high blood pressure, and anxiety are three common conditions that are often treated with medication. But sometimes people can't tolerate those drugs or are reluctant to use them. In these instances, dietary supplements may be an option. Studies have shown that some herbs, vitamins, minerals, and other substances, alone or in combination with traditional treatments, may be effective in treating these conditions, and are largely safe to use — provided your doctor approves. High cholesterol Vitamin D3. If you cannot tolerate a statin medication and have a low vitamin D level, a vitamin D3 supplement could help. After taking the supplement, some people are then able to tolerate statins when they couldn't in the past. Phytosterols. Phytosterols (also called plant stanols or sterols) are derived from the cell membranes of plants and can be taken in pill form. They are also found naturally in foods such as nuts, beans, fruits, and vegetables. Studies show that phytosterol supplements can lower ""bad"" LDL cholesterol by up to 14% in people taking 2,000 to 3,000 milligrams (mg) a day. When choosing a product, look for a quality seal (see ""Worried about supplement safety? Here's what you should consider""), and also look for a product that contains phytosterol esters. Red yeast rice. Red yeast rice supplements are made from a type of yeast that is grown on white rice. Red yeast rice has long been used in Chinese medicine. But a recent study comparing red yeast rice to a low dose statin found the statin was much more effective at lowering LDL cholesterol levels. If you still decide to use it, look for a high-quality product, because red yeast rice can contain a dangerous contaminant, citrinin, which is a toxin produced by fungus that can cause food poisoning, kidney damage, and immune system problems. Worried about supplement safety? Here's what you should consider While some supplements are potentially helpful (or at least harmless), a lack of regulatory oversight of these products means that others might be ineffective or dangerous, or might contain hazardous contaminants. Identifying the safe choices requires a little detective work. Before taking a supplement, always talk to your doctor to make sure that it's safe for any medical conditions you may have and that it won't interact with any medications you are taking. Although supplement makers must follow FDA rules for good manufacturing practices, the agency does not require testing the estimated 9,000 products on the market to make sure they do contain the ingredients they claim, and don't contain contaminants, such as dangerous bacteria, arsenic, cadmium, or lead. This means there is no guarantee that any particular product is effective or safe. To add a degree of protection, look for products that have voluntarily gone through quality testing, which is certified by a seal on the packaging. Some good ones to look for are those from U.S. Pharmacopeia, ConsumerLab.com, and NSF International. High blood pressure Magnesium citrate or glycinate. Some people are deficient in the mineral magnesium. But blood tests aren't good at detecting total magnesium levels inside the body, because much of your body's magnesium is stored within cells. Many people find the deficiency only after a nutritionist analyzes their diet. In those individuals, supplements can boost magnesium levels and help reduce high blood pressure when taken along with traditional blood pressure treatments. It typically takes up to six weeks for the supplements to show an effect. However, not everyone should take magnesium, particularly those with kidney disease, so be certain to consult with your doctor before taking it. Lycopene. An antioxidant supplement that may also help reduce high blood pressure is lycopene, which gives vegetables like tomatoes their red hue. While tomato-based products, including canned sauces, contain lycopene, those foods often have a lot of sodium. So, it's better in many instances to opt for a supplement. Look for one that also contains tomato extract for an added benefit. Typically, people need to take 15 to 25 mg of lycopene daily to see a reduction in blood pressure. Anxiety Chamomile extract. This extract, which comes from a flower, has long been used as a therapy for anxiety. Anxiety often goes hand in hand with sleeplessness, so it's no surprise that chamomile is also often recommended as a sleep aid. Many people drink chamomile tea, but taking a supplement may be more convenient (and require fewer late-night trips to the bathroom if taken before bed). Image: © ma-k/Getty Images",0,0.37453163,0.05482671
https://www.health.harvard.edu/blog/does-running-cause-arthritis-202304262930,Does running cause arthritis?,1,"When I took up running in college, a friend of mine scoffed at the idea. He hated running and was convinced runners were ""wearing out"" their joints. He liked to say he was saving his knees for his old age. So, was he onto something? Does running really ruin your joints, as many people believe? Runners can get arthritis, but is running the cause? You may think the answer is obvious. Surely, years of running (pounding pavements, or even softer surfaces) could wear out your joints, much like tires wear out after you put enough miles on them. And osteoarthritis, the most common type of arthritis, usually affects older adults. In fact, it's often described as age-related and degenerative. That sounds like a wear-and-tear sort of situation, right? Maybe not. Sure, it's easy to blame running when a person who runs regularly develops arthritis. But that blame may be misguided. The questions to ask are: Does running damage the joints and lead to arthritis? Does arthritis develop first and become more noticeable while running? Is the connection more complicated? Perhaps there's no connection between running and arthritis for most people. But maybe those destined to develop arthritis (due to their genes, for example) get it sooner if they take up running. Extensive research over the last several decades has investigated these questions. While the answers are still not entirely clear, we're moving closer. What is the relationship between running and arthritis? Mounting evidence suggests that that running does not cause osteoarthritis, or any other joint disease. A study published in 2017 found that recreational runners had lower rates of hip and knee osteoarthritis (3.5%) compared with competitive runners (13.3%) and nonrunners (10.2%). According to a 2018 study, the rate of hip or knee arthritis among 675 marathon runners was half the rate expected within the US population. A 2022 analysis of 24 studies found no evidence of significant harm to the cartilage lining the knee joints on MRIs taken just after running. These are just a few of the published medical studies on the subject. Overall, research suggests that running is an unlikely cause of arthritis — and might even be protective. Why is it hard to study running and arthritis? Osteoarthritis takes many years to develop. Convincing research would require a long time, perhaps a decade or more. It's impossible to perform an ideal study. The most powerful type of research study is a double-blind, randomized, controlled trial. Participants in these studies are assigned to a treatment group (perhaps taking a new drug) or a control group (often taking a placebo). Double-blind means neither researchers nor participants know which people are in the treatment group and which people are getting a placebo. When the treatment being studied is running, there's no way to conduct this kind of trial. Beware the confounders. A confounder is a factor or variable you can't account for in a study. There may be important differences between people who run and those who don't that have nothing to do with running. For example, runners may follow a healthier diet, maintain a healthier weight, or smoke less than nonrunners. They may differ with respect to how their joints are aligned, the strength of their ligaments, or genes that direct development of the musculoskeletal system. These factors could affect the risk of arthritis and make study results hard to interpret clearly. In fact, they may explain why some studies find that running is protective. The effect of running may vary between people. For example, it's possible, though not proven, that people with obesity who run regularly are at increased risk of arthritis due to the stress of excess weight on the joints. The bottom line Trends in recent research suggest that running does not wear out your joints. That should be reassuring for those of us who enjoy running. And if you don't like to run, that's fine: try to find forms of exercise that you enjoy more. Just don't base your decision — or excuse — for not running on the idea that it will ruin your joints.",9,0.2564808,-0.21133968
https://www.health.harvard.edu/staying-healthy/quick-start-guide-to-an-antiinflammation-diet,Quick-start guide to an anti‑inflammation diet,1,"There are no complicated rules to follow. Just be mindful of general dos and don'ts. Chronic inflammation — a state of persistent activation of the immune system — is an important part of many diseases, and diet is a big contributor to inflammation. It would make sense, then, to follow what's becoming known as the ""anti-inflammation diet."" Just one problem: ""There isn't 'one' diet, although many people love to throw that term around. The diet in general is almost as much about what you don't eat as what you do eat,"" says Eric Rimm, a professor of epidemiology and nutrition at the Harvard T.H. Chan School of Public Health. For a quick start, let's boil it down to some dos and don'ts. Don't eat these Stay away from ""ultra-processed"" foods, which include just about anything that comes in a package — like microwaveable dinners, hot dogs, chicken nuggets, dehydrated soups, baked goods, sugary cereals, processed meats, biscuits, and sauces. These foods have little nutritional value. Worse, they're high in salt, added sugars (which can spike your blood sugar), and saturated fat (which can increase your ""bad"" LDL cholesterol). All of these ingredients are associated with promoting inflammation in the body. ""The biggest offender is anything with added sweeteners, whether that means cane sugar or any compounds used to add sweetness,"" Rimm says. A report published in December 2019 in Nature Medicine notes that sugars, grains, and extra salt in ultra-processed foods can change the bacteria in your gut, damage the gut's lining, and switch on inflammatory genes in cells. Other studies have linked ultra-processed foods to shorter life spans, cancer, heart disease, heart attacks, strokes, and diabetes. Inflammation-promoting foods include white breads, cereals, white pasta, and other products made with refined flours, as well as white rice. ""White flour leads directly to a pro-inflammatory state,"" Rimm says. Other offenders include soda, juices, cookies and other baked goods, butter, cheese, ice cream, coconut products, candy, salad dressings, jarred tomato sauces, and processed and cured meats. Do eat these To fight inflammation, go for whole, unprocessed foods with no added sugar: fruits, vegetables, whole grains, legumes (beans, lentils), fish, poultry, nuts, seeds, a little bit of low-fat dairy, and olive oil. ""To these, many people add herbs and spices like cinnamon, ginger, and turmeric. There are a few studies that suggest modest benefits,"" Rimm says. How do they help? ""It's believed that antioxidants in brightly colored fruits and vegetables [cooked tomatoes, carrots, squash, and broccoli] may lessen the effect of free radicals, which damage cells,"" says Liz Moore, a registered dietitian at Harvard-affiliated Beth Israel Deaconess Medical Center. Other food components that may help fight inflammation include fiber found in fruits, vegetables, and especially legumes and whole grains such as barley, oats, and bran omega-3 fatty acids found in fish (such as salmon, mackerel, sardines, tuna), vegetable oils (flaxseed and canola), walnuts, flaxseeds, and leafy green vegetables (spinach and kale) polyphenols (plant chemicals) found in berries, dark chocolate, tea, apples, citrus, onions, soybeans, and coffee unsaturated fats found in almonds, pecans, walnuts, flaxseeds, pumpkin and sesame seeds, and plant oils (olive, peanut, canola). The evidence that trying to minimize inflammation through dietary changes reduces the risk of diseases ""is strongest for arthritis, gastrointestinal and heart health, and possibly auto­immune diseases,"" Moore says. Making the shift Don't try to suddenly switch to a new eating style. ""Start by slowly making changes so that these become more of a lifestyle shift rather than 'going on a diet,'"" Moore says. ""Try to eat fewer foods that come from packages and more that come from the ground."" Apply that approach to each meal. For breakfast, you might have a fruit smoothie or oatmeal with a few berries; for lunch, a salad of dark leafy greens with colorful vegetables topped with beans, nuts, and seeds; for dinner, a lean protein and more colorful vegetables, with fruit for dessert. The more color and variety you add to a meal, the more natural inflammation-fighting compounds you'll consume. If you're more comfortable following a particular diet plan, consider a Mediterranean diet or the Dietary Approaches to Stop Hypertension (DASH) diet; they follow lots of the dos and don'ts we've outlined. For more information about fighting inflammation, check out the Harvard Medical School Guide Understanding Inflammation (/ui). Image: © Anna_Shepulova/Getty Images",3,0.28205252,0.13401271
https://www.health.harvard.edu/heart-health/the-high-cost-of-a-poor-diet,The high cost of a poor diet,1,Unhealthy eating habits cost the American health care system about $50 billion a year just for heart-related diseases.What you choose to eat every day has a major influence on your cardio­vascular health. But did you know that your dietary choices — combined with those of everyone else in this country — also have a big impact on our nation's economic health?,3,0.18569502,0.10321593
https://www.health.harvard.edu/heart-health/sugars-not-so-sweet-effects-on-the-heart,Sugar's not-so-sweet effects on the heart,1,"A sugary diet contributes to weight gain and other factors that boost heart disease risk. Learn healthier ways to satisfy a sweet tooth.A treat refers to something that's out of the ordinary and gives great pleasure. Your favorite dessert, perhaps? But given the growing evidence of sugar's damaging effects on health, you may be wondering whether you should shun all added sugar.",3,0.43735382,0.1456135
https://www.health.harvard.edu/heart-health/11-foods-that-can-help-lower-your-cholesterol,11 foods that can help lower your cholesterol,1,"Focus on fiber-rich foods and avoid saturated fats. If your cholesterol level has crept up over the years, you may wonder whether changing your diet can help. Ideally, your total cholesterol value should be 200 milligrams per deciliter (mg/dL) or lower. But it's the harmful LDL cholesterol value that experts worry about the most. Excess LDL builds up on artery walls and triggers a release of inflammatory substances that boost heart attack risk. ""To prevent heart disease, your LDL should be 100 mg/dL or lower,"" says Dr. Jorge Plutzky, director of preventive cardiology at Harvard-affiliated Brigham and Women's Hospital. But many Americans have LDL values that are less than optimal (100 to 129 mg/dL) or borderline high (130 to 159 mg/dL). If you fall into either of those categories, you may be able to nudge down your LDL to a healthier level by changing what you eat, particularly if your current diet could use some improvement. However, most people with higher LDL values likely will also need to take a cholesterol-lowering drug, such as a statin, says Dr. Plutzky. Dietary directives Avoiding foods that are high in cholesterol isn't the best way to lower your LDL. Your overall diet — especially the types of fats and carbohydrates you eat — has the most impact on your blood cholesterol values. ""As the American Heart Association has noted, you'll get the biggest bang for your buck by lowering saturated fat and replacing it with unsaturated fat,"" says registered dietitian Kathy McManus, director of the Department of Nutrition at Brigham and Women's Hospital. That means avoiding meat, cheese, and other high-fat dairy products such as butter, half-and-half, and ice cream. Equally important is replacing those calories with healthy, unsaturated fats (such as those found in vegetable oils, avocados, and fatty fish) rather than refined carbohydrates such as white bread, pasta, and white rice. Unlike healthy fats, these starchy foods aren't very filling, and they can trigger overeating and weight gain. The other big problem with refined carbs? They're woefully low in fiber, which helps flush cholesterol out of the body (see ""The fiber factor""). The fiber factor Your body can't break down fiber, so it passes through your body undigested. It comes in two varieties: insoluble and soluble. Fiber‑containing foods usually feature a mix of the two. Insoluble fiber does not dissolve in water. While it doesn't directly lower LDL, this form of fiber fills you up, crowding other cholesterol-raising foods out of your diet and helping to promote weight loss. Soluble fiber dissolves in water, creating a gel. This gel traps some of the cholesterol in your body, so it's eliminated as waste instead of entering your arteries. Soluble fiber also binds to bile acids, which carry fats from your small intestine into the large intestine for excretion. This triggers your liver to create more bile acids — a process that requires cholesterol. If the liver doesn't have enough cholesterol, it draws more from the bloodstream, which in turn lowers your circulating LDL. Finally, certain soluble fibers (called oligosaccharides) are fermented into short-chain fatty acids in the gut. These fatty acids may also inhibit cholesterol production. The ""best"" foods The following 11 foods are good sources of fiber or unsaturated fat (or both). But they're not in any particular order and are simply suggestions. Most whole grains, vegetables, and fruits are good sources of fiber. And most nuts and seeds (and the oils made from them) provide monounsaturated or polyunsaturated fats. 1. Oatmeal. This whole grain is one of the best sources of soluble fiber, along with barley (see ""Grain of the month,"" at right). Start your day with a bowl of steel-cut or old-fashioned rolled oats, topped with fresh or dried fruit for a little extra fiber. 2. White beans. Also called navy beans, this variety ranks highest in fiber content. Try different types of beans as well, such as black beans, garbanzos, or kidney beans, which you can add to salads, soups, or chili. But avoid prepared baked beans, which are canned in sauce that's loaded with added sugar. 3. Avocado. The creamy, green flesh of an avocado is not only rich in monounsaturated fat, it also contains both soluble and insoluble fiber. Enjoy this fruit sliced in salad, pureed into dip, or mashed and spread on a slice of whole-grain toast. 4. Eggplant. Although not everyone's favorite, these deep purple vegetables are one of the richest sources of soluble fiber. One idea: oven-roast or grill whole eggplants until soft and use the flesh in a Middle Eastern dip called baba ghanoush. 5. Carrots. Raw baby carrots are a tasty and convenient snack — and they also give you a decent dose of insoluble fiber. 6. Almonds. Among nuts, almonds are highest in fiber, although other popular varieties such as pistachios and pecans are close behind. Walnuts have the added advantage of being a good source of polyunsaturated, plant-based omega-3 fatty acids. 7. Kiwi fruit. Contrary to popular belief, you don't need to peel these fuzzy, brown fruits. But to avoid the skin, slice one in half and scoop out the inside with a spoon for an easy, fiber-rich, sweet snack. 8. Berries. Because these fruits are packed with tiny seeds, their fiber content is higher than most other fruits. Raspberries and blackberries provide the most, but strawberries and blueberries are also good sources. 9. Cauliflower. This cruciferous veggie not only provides fiber, it can also serve as a substitute for white rice. Just shred or whirl in a food processor until it resembles rice, then sauté with a little olive oil until tender. 10. Soy. Eating soybeans and foods made from them, such as soy milk, tofu, and tempeh, was once touted as a powerful way to lower cholesterol. More recent analyses showed the effect is modest, at best. Still, protein-rich, soy-based foods are a far healthier choice than a hamburger or other red meat. 11. Salmon. Likewise, eating cold-water fish such as salmon twice a week can lower LDL by replacing meat and delivering healthy omega-3 fats. Other good fish options include chunk light canned tuna and tinned sardines. Image: © marilyna/Getty Images",3,0.36928973,-0.037859097
https://www.health.harvard.edu/heart-health/tofu-may-help-your-heart,Tofu may help your heart,1,"Compounds found in tofu, soybeans, and other legumes may help prevent heart attacks.If you're one of the people incor­porating more plant-based options into your diet, consider benefiting your heart by choosing dishes that contain tofu or other foods rich in the compounds called isoflavones (which are found in soybeans and other legumes).",0,0.3316927,0.11648801
https://www.health.harvard.edu/heart-health/a-heart-healthy-diet-doesnt-need-to-be-low-in-fat,A heart-healthy diet doesn't need to be low in fat,1,"But the source of the fats you choose — and the rest of what you typically eat — make a big difference. For the last half of the 20th century, most major health organizations, including the American Heart Association, recommended a low-fat diet. Yes, they did, but the message has changed dramatically. Now, the American Heart Association, the federal dietary guidelines, and other nutrition authorities have shifted away from advising people to limit the total amount of fat in their diets. ""Instead, the focus is on an overall healthy dietary pattern. That means an eating style that emphasizes vegetables, fruits, whole grains, and beans, along with only modest or small amounts of meat, dairy, eggs, and sweets,"" says Dr. Eric Rimm, professor of epidemiology and nutrition at the Harvard T.H. Chan School of Public Health. The reality is that eating more whole or minimally processed, plant-based foods will naturally lower your intake of fat, especially saturated fat. Found mainly in meat and dairy products, saturated fat can boost levels of harmful LDL cholesterol, a key contributor to heart disease. But simply cutting back on all types of fat does not necessarily translate into a diet that lowers cardiovascular risk. Low-fat diet fails Starting in the 1980s, when food manufacturers and consumers cut the fat from their products and diets, they replaced it with refined carbohydrates. People filled up on bread, pasta, low-fat chips and cookies, and low-fat sweetened yogurt. Eating lots of these highly processed carbohydrates floods your bloodstream with sugar, triggering a release of insulin to clear the sugar from your blood. But that can push your blood sugar too low, leaving you hungry again after just a few hours, which encourages overeating and weight gain. What's more, a steady diet of these unhealthy carbs can eventually impair your body's ability to respond to insulin, which can lead to diabetes. Both obesity and diabetes are closely linked to a heightened risk of heart disease. You might also be interested in... Cognitive Fitness Online Course Wondering if you can affect your brain health, memory, and cognitive function? Learn in our course about simple lifestyle changes you can make to optimize your cognitive fitness—and stay mentally sharp! Learn More! But eating too many refined carbs wasn't the only problem. Avoiding unsaturated fats — those found in nuts, seeds, olives, avocados, and fish — isn't necessary. Not only do these foods make your meals more satisfying and tasty, unsaturated fat promotes cardiovascular health. What about ultra-low-fat diets? Some physicians advocate an ultra-low-fat diet, which includes just 10% of calories from fat. This diet excludes all animal-based products (such as meat, poultry, dairy, and fish), as well as refined carbohydrates (including white flour, white sugar, and even fruit juice). But it also shuns some healthier unsaturated fats, including added oils and high-fat, plant-based foods such as avocados and nuts. Small studies have shown that this eating pattern may actually reverse the buildup of cholesterol-clogged plaque in the arteries. At least some of that benefit may stem from the abundant fiber and other nutrients in the diet's copious amounts of vegetables, beans, and whole grains, all of which are fairly scarce in the typical American diet. The only problem with an ultra-low-fat vegan diet is that it's very challenging for most people to stick to over the long term. ""If you are among the 1% of people who can, may the Force be with you,"" says Dr. Rimm. For everyone else, a Mediterranean-style diet offers the best of both worlds — a plant-centric diet that's not overly restrictive (see ""Simple steps to a Mediterranean-style eating plan""). ""The Mediterranean diet doesn't require extreme eating habits that make it difficult to socialize with other people,"" he says. What's more, he adds, it tastes good and has the best evidence from long-term clinical studies for lowering a person's risk of heart disease. Simple steps to a Mediterranean-style eating plan To ease into this eating style, look over these suggestions from registered dietitian Kathy McManus, director of the Department of Nutrition at Harvard-affiliated Brigham and Women's Hospital. Choose one, try it for a week, then gradually add more changes over time, she advises. Switch from whatever fats you use now to extra‑virgin olive oil. Start by using olive oil when cooking, including in salad dressings. Try swapping olive oil for butter on crusty bread. Have salad every day. Choose crisp, dark greens and whatever vegetables are in season. Go nuts. Instead of a bag of chips or cookies, have a handful of raw nuts as a healthy snack. Add more whole grains to your meals. Experiment with bulgur, barley, farro, brown rice, and whole-grain pasta. Select dense, chewy, country-style bread without added sugar or butter. Add a variety of vegetables to your menus. Add an extra serving of vegetables to both lunch and dinner, aiming for three to four servings a day. Try a new vegetable every week. Eat at least three servings of legumes a week. Options include lentils, chickpeas, pinto beans, and black beans. Eat less meat. Choose lean poultry in moderate, 3- to 4-ounce portions. Save red meat for occasional consumption or use meat as a condiment, accompanied by lots of vegetables, as in stews, stir-fries, and soups. Eat more fish, aiming for two servings a week. Both canned and fresh fish are fine. Cut out sugary beverages. Replace soda and juices with water. Eat fewer high-fat, high-sugar desserts. Fresh fruit or poached fruit is best. Aim for three servings of fresh fruit a day. Save cakes and pastries for special occasions. You might also be interested in... Harvard Health Publishing’s 6-Week Plan for Healthy Eating This week-by-week plan, The Harvard Medical School 6-Week Plan for Healthy Eating, will help you transform your eating habits into a program of nutritious and delicious food choices that can last a lifetime. Applying the latest results from nutrition science, Harvard experts take you by the hand and guide you to create an eating plan to improve heart health, longevity, energy, and vitality. LEARN MORE Image: © vaaseenaa/Getty Images",3,0.43651742,0.2580819
https://www.health.harvard.edu/womens-health/a-silent-condition-may-be-taking-a-toll-on-your-health,A silent condition may be taking a toll on your health,1,"Identifying prediabetes early can help you head off diabetes and other long-term health problems.Many women are living with an unseen health risk — prediabetes, a condition where blood sugar is elevated, but not high enough to meet the threshold for diabetes.",1,0.1703987,-0.17568125
https://www.health.harvard.edu/heart-health/5-foods-that-fight-high-cholesterol,5 foods that fight high cholesterol,1,"Your diet clearly plays a role in determining your cho­lesterol levels. In fact, changing what you eat can lower your cholesterol and improve the composition of the armada of fats floating through your bloodstream. Fresh fruits and vegetables, whole grains, and ""good fats"" are all part of a heart-healthy diet. But some foods are particularly good at helping bring down cholesterol. How? Some cholesterol-lowering foods deliver a good dose of soluble fiber, which binds cholesterol and its precursors in the digestive system and drags them out of the body before they get into circulation. Others provide polyunsaturated fats, which directly lower LDL, or ""bad"" cholesterol. And those with plant sterols and stanols keep the body from absorbing cholesterol. Here are five of those foods: Oats. An easy way to start lowering cholesterol is to choose oatmeal or an oat-based cold cereal like Cheerios for breakfast. It gives you one to two grams of soluble fiber. Add a banana or some strawberries for another half-gram. Beans. Beans are especially rich in soluble fiber. They also take a while for the body to digest, meaning you feel full for longer after a meal. That's one reason beans are a useful food for folks trying to lose weight. Nuts. Studies show that eating almonds, walnuts, peanuts, and other nuts is good for the heart. Eating two ounces of nuts a day can slightly lower LDL, on the order of 5%. Nuts also have additional nutrients that protect the heart in other ways. Foods fortified with sterols and stanols. Sterols and stanols extracted from plants interfere with the body's ability to absorb cholesterol from food. Companies are now adding them to a wide variety of foods. They're also available as supplements. Getting two grams of plant sterols or stanols a day can lower LDL cholesterol by about 10%. Fatty fish. Eating fish two or three times a week can lower LDL in two ways: by replacing meat, which has LDL-boosting saturated fats, and by delivering LDL-lowering omega-3 fats. Omega-3s reduce triglycerides in the bloodstream and protect the heart by helping prevent the onset of abnormal heart rhythms. Learn more ways to keep your heart healthy and conquer high cholesterol, in Managing Your Cholesterol , a Special Health Report from Harvard Medical School. Images: iStock",3,0.49881533,0.098458394
https://www.health.harvard.edu/staying-healthy/ibs-a-low-fodmap-diet-may-help,IBS? A low-FODMAP diet may help,1,"Irritable bowel syndrome (IBS) is a common gastrointestinal disorder that affects at least one out of 10 people in the United States each year. With symptoms like cramping, diarrhea, gas and bloating, it's no surprise that living with IBS can have a significant effect on a person's quality of life. Diet is one way people manage IBS symptoms. A common treatment approach is to avoid the foods that trigger symptoms. But if you have trouble identifying your trigger foods, you may benefit from adopting an elimination diet. One of the best ones for people with IBS is a low-FODMAP diet. FODMAP stands for fermentable oligosaccharides, disaccharides, monosaccharides, and polyols. These are poorly absorbed short-chain carbohydrates. They are found in many foods and are associated with IBS problems, like diarrhea, bloating, abdominal pain, and flatulence. The following foods contain FODMAPs: oligosaccharides, including fructans (in wheat, onions, garlic) and galactans (in beans, lentils, soybeans) disaccharides, including lactose (in milk and other dairy products) monosaccharides, including fructose (in apples, honey) polyols, including sorbitol and mannitol (in some fruits, vegetables, artificial sweeteners). The Low-FODMAP diet works in two phases. First, you eliminate most dietary FODMAP foods for two to four weeks. Then you replace them with low-FODMAP alternatives. You monitor your symptoms for changes and then reintroduce specific FODMAPs one by one over a six- to eight-week period, according to your tolerance. (Your doctor or nutritionist may advise you to keep a food diary and symptom chart to help identify problem foods as well as track amounts.) The goal is to find which foods trigger your IBS symptoms, so you can limit or eliminate them in your diet. Keep in mind that everyone reacts differently to FODMAPs, and some people with IBS can consume small amounts without having symptoms. To learn more about IBS, read Iritable Bowel Syndrome, a Special Health Report from Harvard Medical School. Image: © Rimma_Bondarenko/Getty Images",0,0.33517563,0.21986938
https://www.health.harvard.edu/staying-healthy/how-super-are-superfoods,"How super are ""superfoods""?",1,"Science has found certain foods pack more of a nutritional punch than others. But where do they fit in your daily diet?You no doubt have heard about so-called superfoods. These are certain fruits, vegetables, nuts, and seeds touted for their superior health benefits. Compared with other foods, they have higher amounts of certain vitamins and minerals and powerful antioxidants. They often are associated with combating high blood pressure, diabetes, heart disease, and even cancer.",3,0.43020818,0.3843288
https://www.health.harvard.edu/diseases-and-conditions/cracking-the-cough-code,Cracking the cough code,1,"Recognize cough symptoms so you know when to seek treatment.Dry cough, wet cough, a cough that lingers on — they're all signs of one or more underlying conditions. What does each type of cough indicate, and how do doctors discern the difference? It depends on the type and duration of the cough.",9,0.012055716,-0.16651611
