link,title,annotation,content,cluster,x,y,is_duplicate
https://www.health.harvard.edu/heart-health/statins-vs-supplements-a-reckoning,Statins vs. supplements: A reckoning,1,Error: Could not scrape content,9,-0.02001163,-0.41736883,True
https://naturalnews.com/2024-09-06-fda-grants-novavax-eua-without-clinical-trial-data.html,FDA grants emergency use authorization for updated Novavax COVID-19 vaccine even without clinical trial data,0,"The Food and Drug Administration (FDA) has granted emergency use authorization (EUA) for the updated Novavax COVID-19 vaccine despite the lack of clinical trial data. According to the FDA, the updated and protein-based Novavax COVID-19 vaccine is specifically designed to target the omicron variant JN.1 strain of SARS-CoV-2 . The updated vaccine is produced using a similar process to earlier Novavax formulas and individuals receiving it may experience side effects similar to those reported with previous versions. This EUA applies to individuals aged 12 and older, with the updated vaccine featuring a monovalent component that aligns with the omicron JN.1 variant. Those who have never been vaccinated can receive two doses approximately three weeks apart, while previously vaccinated individuals can get a single booster dose. Meanwhile, the previous Novavax COVID-19 vaccine, Adjuvanted (2023-2024 Formula), will no longer be authorized for use. ""The COVID-19 vaccines have had a tremendous positive impact on public health, and vaccination continues to be the most effective method for COVID-19 prevention. COVID-19 remains a very real risk for many people, and we encourage individuals to consider getting an updated COVID-19 vaccine when eligible,"" claimed Peter Marks, the director of the FDA's Center for Biologics Evaluation and Research. ""Today's authorization provides an additional COVID-19 vaccine option that meets the FDA's standards for safety, effectiveness, and manufacturing quality needed to support emergency use authorization."" (Related: FDA warns of CARDIAC INFLAMMATION risk linked to the Novavax COVID-19 vaccine .) In line with this, the updated vaccine will soon be available after the Maryland-based company's product receives regulatory clearance. However, Barbara Loe Fisher, the co-founder and president of the National Vaccine Information Center, argued that the FDA should not claim safety and effectiveness in the absence of clinical trial data. ""The assertion rings hollow when the FDA has not required manufacturers of the mRNA biological [products] to provide scientific evidence to the public that safety and effectiveness have been demonstrated,"" Fisher stated. FDA: Novavax COVID-19 vaccine linked to cardiac inflammation risk and other side effects The original version of Novavax COVID-19 vaccine was not safe either. In fact, the FDA linked the vaccine to cardiac inflammation risk . In June, 2022, the agency released documents that revealed four cases of myocarditis, an inflammation of the heart muscle, which occurred during clinical trials of the vaccine among 30,000 participants from December 2020 to September 2021. ""These events raise the concern for a causal association with this vaccine, similar to the association documents with mRNA COVID-19 vaccines. Post-marketing data from individuals receiving mRNA vaccines [has] demonstrated increased risks of myocarditis and pericarditis, particularly within seven days following the second primary dose,"" the FDA noted. ""Data from passive surveillance during post-authorization use in other countries also indicate a higher than expected rate of myocarditis and pericarditis … associated with the vaccine. Further evaluation is needed to inform the risk of myocarditis and pericarditis, and their outcomes, as additional data emerge over time."" The FDA also cited other side effects associated with the Novavax vaccine, including tenderness at the injection site, headache, fatigue, muscle pain, hypersensitivity and swelling of the lymph nodes. One case of Guillain-Barre syndrome, a rare neurological disorder known to be associated with other COVID-19 vaccines, was also reported during the clinical trials. Head over to Vaccines.news for more stories about the Novavax COVID-19 shot. Watch Dr. Jane Ruby expose that Novavax is the next spike protein bioweapon disguised as the ""safer option."" This video is from the Information Warfare channel on Brighteon.com . More related stories: Biden admin to buy 1.5M doses of Novavax COVID-19 shots, company reveals . Air Force veteran accuses Pentagon of misleading service members by pushing Novavax COVID shot as “ethical” option . After years of denial, European Medicines Agency now confirms Novavax COVID shot causes cardiac inflammation . Propagandists now try to position COVID vaccine “Novavax” as HERBAL medicine after realizing public has lost all faith in deceptive pharmaceutical industry . European Medicines Agency adds SEVERE allergic reaction to Novavax COVID shot’s side effects . Sources include: TheEpochTimes.com FDA.gov TheEpochTimes.com 2 Brighteon.com",4,-0.3248081,0.36565167,False
https://naturalnews.com/2024-09-06-global-catastrophe-self-replicating-mrna-covid-vaccine.html,Dr. Daniel Nagase warns of possible GLOBAL CATASTROPHE as Japan plans to roll out world’s first self-replicating mRNA COVID-19 vaccine,0,"NHK , Japan's biggest broadcaster, aired a special report on Wednesday, Sept. 4, about the side effects of the Wuhan coronavirus (COVID-19) vaccines – featuring stories from viewers who shared their negative experiences. But according to Dr. Daniel Nagase, the issues seen so far might pale in comparison to what could happen with a new kind of vaccine known as the replicon vaccine . He warned that these vaccines could trigger a global catastrophe. Nagase said if genes from these replicon vaccines escape into the environment – through birds, insects or other animals – they could spread uncontrollably, creating a nightmare scenario. (Related: GLOBAL EMERGENCY UNFOLDING: Japan will unleash Bill Gates-approved, SELF-REPLICATING mRNA vaccines starting next month .) Replicon vaccines use a special type of RNA that can replicate itself. This means the vaccine could produce viral proteins inside the body longer. While this has excited researchers for its supposed potential in treating diseases, like cancer, it raises concerns about the vaccine's ability to spread between humans and other species. In November 2023, Japan's Ministry of Health, Labor and Welfare approved its first replicon vaccine , the ARCT-154. Developed by American biotech firm Arcturus Therapeutics in partnership with Australian vaccine manufacturer CSL Seqirus, this experimental COVID-19 vaccine is designed to be more efficient than traditional mRNA vaccines by setting up a ""biological factory"" in the body and producing more proteins with a similar dose. Japan plans to roll out these vaccines in late 2024, but protests have already erupted over the rollout due to concerns regarding the World Health Organization's proposed pandemic treaty and the risks posed by these new vaccine technologies. Nagase believes this is a global issue that everyone needs to watch closely. Global threat of replicon vaccines Replicon vaccines, also known as self-amplifying mRNA vaccines, carry a unique risk due to their viral origins . These vaccines are based on alphaviruses – a family of viruses that can infect both humans and animals . What makes them concerning is their resilience – some can survive for long periods outside of a host and remain infectious. The potential danger lies in how these man-made genes could spread – not just between people but across entire ecosystems. Nagase raised alarms about the serious consequences of introducing these artificial genes into the environment. He points out that if these genes were to escape into nature – via mosquitoes or other animals – they could spread uncontrollably, making it nearly impossible to eliminate them. The real feeling is that replicon vaccines could recombine with other viruses – leading to the creation of hybrid viruses, or ""superviruses,"" that are more dangerous and harder to control . One of the biggest concerns is interspecies transmission. Alphaviruses are known to jump between species and if a human injected with a replicon vaccine passes the artificial genes to animals or insects, the virus could survive and evolve in these new hosts. This means the virus could remain deadly to humans while thriving in other species – creating long-lasting reservoirs of infection. In the worst-case scenario, these genes could spread globally – making containment nearly impossible. The ARCT-154 trials in Vietnam , where over 9,000 people were given replicon vaccines, didn't address the potential environmental spread of the vaccine. There was no follow-up to check if the vaccine’s genetic material had entered the ecosystem. If a similar situation were to unfold on a larger scale – like in Japan – Nagase said the only solution might be a complete quarantine of the country. Without drastic measures, the artificial genes could spread across the world , becoming a permanent fixture in multiple species and posing an ongoing threat to human health. Watch this video about the self-amplifying mRNA COVID-19 vaccine . This video is from the Daily Videos channel on Brighteon.com . More related stories: Oxford study reveals COVID-19 mRNA vaccines as the sole cause of inflammation and heart failure in children . Children given mRNA COVID-19 vaccines showed dangerous immune system alterations one year later . PROGRAMMED DEATH: Science proves billions of mRNA VACCINE NANOPARTICLES might be used to control appetite and emotions of entire vaxxed populations . Sources include: Expose-News.com ContagionLive.com PublicHeathCollaborative.org IndependentNewsEurope.org ScienceDirect.com Nature.com Brighteon.com",6,-0.43076244,0.24632247,False
https://naturalnews.com/2024-09-06-rogan-rips-mainstream-media-for-failure.html,"Rogan rips mainstream media for failure to cover ‘real numbers’ of people injured, killed by COVID shots",0,"In his latest podcast, Joe Rogan called out the mainstream media for failing to report on the injuries and deaths linked to COVID-19 vaccines. (Article by Suzanne Burdick, Ph.D. republished from ChildrensHealthDefense.org ) Rogan didn’t hold back from using strong language to make his point to viewers of Wednesday’s episode of “ The Joe Rogan Experience .” He said: “We don’t even know what the real numbers are because it’s not something the mainstream media covers — probably because they’ve all been vaccinated and they’re probably freaking the f*%# out.” Rogan’s guest, Bret Weinstein, Ph.D. , also called out the pharmaceutical industry and its governmental regulators for generating wealth for themselves at the expense of children’s health. It’s hard for “kind, intelligent” people to imagine that there are people who “are willing to profit off of injecting babies with things that may very well f*$% them up for the rest of their life,” Rogan told Weinstein. Most people think “there’s no way anyone’s that evil,” Rogan said. “Then when you start looking into the evidence.” He added, “You read ‘Turtles All The Way Down’ or ‘Dissolving Illusions’ and it’s just like wait, wait, wait.” “ Turtles All The Way Down : Vaccine Science and Myth” was edited by Children’s Health Defense CEO Mary Holland and Publishing Coordinator Zoey O’Toole. “ Dissolving Illusions : Diseases, Vaccines, and The Forgotten History” is by Dr. Suzanne Humphries . People injured by COVID shot who spoke out were attacked Weinstein, co-host of the “ The DarkHorse Podcast ,” and Rogan debunked the myth that vaccines are responsible for saving people’s lives, historically and in the present. They discussed why mRNA vaccines, such as the Pfizer and Moderna COVID-19 shots, are harmful to human health and how problematic it is that Big Pharma continues to push vaccines. Rogan recalled how people like musician Eric Clapton , who was injured by the COVID-19 vaccine, were attacked when they spoke out about their experience. Clapton was called “the most hurtful of words,” Rogan recalled. Weinstein said he thinks the terrible treatment of those injured by the COVID-19 vaccines was a way to gaslight them. “The gaslighting of the [vaccine] injured is insane,” Weinstein said. “How is it that someone who suffers an adverse event is not entitled to our compassion?” Weinstein: mRNA vaccine platform is Big Pharma’s ‘cash cow’ Rogan and Weinstein explained why they think the COVID-19 pandemic unfolded as it did. In Weinstein’s view, the pharmaceutical industry needed a public health emergency that would legitimize and normalize using mRNA vaccine technology — which Weinstein considers to be very dangerous — on the general population. “Their real goal,” Weinstein told Rogan, “was to normalize the use of a gene therapy on a population that had never had that idea placed in its mind.” They called the new gene therapy a “vaccine” since most people believed vaccines were historically beneficial and thus could be trusted. Now that many people have accepted the idea of getting an mRNA injection, the industry can use the mRNA platform to “reformulate every vaccine they’ve got to create a bunch of new vaccines.” Weinstein estimated the profits from doing this would be in the trillions. Vaccines, gain-of-function research and more Rogan and Weinstein’s dialogue — which lasted over three hours — covered a wide range of complex subjects. Topics included: 3:30: How the mainstream media doesn’t tell the public the whole story. 5:00: U.S. elections and voter fraud. 8:45: Pro-vaccine advocates who shamed the unvaccinated are now dead from vaccine injury. 16:25: Current U.S. presidential race politics. 25:11: Criticism of an article in The New York Times that suggested the U.S. Constitution might be dangerous. 41:14: UFOs. 1:10:20: Why our current medical standpoint is flawed. 1:13:12: Many doctors who took the COVID-19 vaccine and told their patients to take it are now injured. 1:16:30: Ivermectin and hydroxychloroquine as effective treatments for COVID-19. 1:18:33: Dr. Pierre Kory lost his license “doing his job.” 1:29:30: How the federal government colludes with Big Pharma, why Congress passed the National Childhood Vaccine Injury Act of 1986 , and the “tremendous amount of evil … from that fateful decision, including the proliferation of the childhood vaccine schedule.” 1:46:31: Multiple mRNA COVID-19 vaccinations alter people’s immune systems . 1:55:31: Gain-of-function research and why it’s a problem. 2:13:28: Self-replicating mRNA vaccines . 2:32:20: The importance of free speech and the “unity movement” in the U.S. which emphasizes that “We love our children more than we hate each other.” Watch ‘The Joe Rogan Experience’ here: Read more at: ChildrensHealthDefense.org",6,-0.5051275,0.08304541,False
https://naturalnews.com/2024-09-05-video-exposes-disturbing-creation-fetal-cell-lines.html,Video exposes the disturbing creation of the fetal cell lines used by the medical industry,0,"A new pro-life video follows the short lives of the babies aborted and experimented on to create the fetal cell lines used today in the medical industry. (Article by Clare Marie Merkowsky republished from LifeSiteNews.com ) On July 2, pro-life organization CHOICE42 released their latest animated short video titled “It’s OK,” which details the origins of five different fetal cell lines and how they were created from the victims of abortion. “That’s me,” the video opens, with an animated picture of an aborted baby. “I’m Ellie. Don’t feel bad. It’s okay. It was a long time ago, 1962.” “I just thought maybe you don’t know about me,” Ellie continued. “My parents didn’t want me, anyway. The doctor worked with scientists, and they took my organs out as soon as I was aborted.” “It had to be done right away because the organs need to be fresh,” she continued. The video is the third in a series of pro-life animated shorts which reveal the ugly truth behind the abortion industry. The previous two episodes described surgical abortions?and?IVF. The new video was premiered on The Steve Deace Show on The Blaze Network. “I first became aware that fetuses were killed and harvested for fetal cell lines during COVID,” Laura Klassen, director and founder of?CHOICE42 explained. “When I began to research and explain my findings to others, they were always telling me, ‘Well, it’s ok because…’ and went on to list their justifications,” she continued. “Some said, ‘There was only one baby used in the 60s’. Others, ‘There aren’t any more babies being aborted for this today.’ Still others, ‘The doctors just used the dead tissue post-abortion.’” “All false and none of it is ok,” she declared. “We need to stop justifying what happened to these 5 babies (and many others) and take a closer look at what is going on in the medical research world. It’s not ok that it happened in the 60s, and it’s not ok that it’s happening now.” The video follows the short lives of Ellie, David, Johanna, Jordan, and Bo; five babies whose organs were harvested to produce fetal cell lines. The cell lines have since been used in various medical experiments, especially in the production of vaccines. Cell lines from both Johanna and Jordan were used in the creation of the mRNA-based COVID vaccines. Doctors and abortion advocates argue that the babies’ organs were harvested once and using cell lines from aborted babies does not lead to more babies being experimented on. However, the video revealed that hundreds of babies are experimented on before a cell line is obtained, with 32 babies being experimented on in Ellie’s case and a total of 293 experiments being carried out to obtain Johanna’s cell line. The most recent cell line comes from Bo, a baby killed in 2015 to replace the depleting cell line supply. Horrifically, the aborted babies’ cell lines are still for sale today. Even more disturbing is the fact that the babies were experimented on while they were alive and were not given pain medications as it would “ruin the cells.” Dr. Ian Donald, the pioneer of the ultrasound scanner, who witnessed the experiments carried out on Ellie, revealed, “Experiments were being performed on near-term alive aborted babies who were not even afforded the mercy of anesthetic as they writhed and cried in agony, and when their usefulness had expired, they were executed and discarded as garbage.” Read more at: LifeSiteNews.com",9,-0.1624544,-0.20948593,False
https://www.health.harvard.edu/heart-health/dont-buy-into-dietary-supplements-for-heart-health,Don't buy into dietary supplements for heart health,1,"For people without heart disease, low-dose statin therapy can lower LDL (bad) cholesterol better than six dietary supplements promoted to improve heart health, according to a study published online Nov. 6, 2022, by the Journal of the American College of Cardiology. Researchers examined 190 adults ages 40 to 75 who did not have cardiovascular disease. Participants had LDL levels that ranged from optimal to high and a 5% to 20% risk of developing cardiovascular disease within 10 years. Everyone was randomly put into one of eight groups. One group took 5 milligrams of the statin drug rosuvastatin (Crestor), another group took a daily placebo, and the rest took one of six dietary supplements, each with a dominant ingredient: fish oil, cinnamon, garlic, turmeric, plant sterols, or red yeast rice. (These ingredients have been touted to have heart health benefits, including helping to lower cholesterol.) After 28 days, people in the statin group lowered their LDL by an average of almost 38%, while changes in most of the supplement groups were comparable to those who took a placebo. (The garlic supplement group actually saw their LDL levels increase.) The statin group also had an average 24% decrease in total cholesterol. The researchers noted that more than 28 days may be needed for these dietary supplements to affect cholesterol levels. Still, the findings support statins as the best medicine for lowering cholesterol. Image: © Tanja Ivanova/Getty Images",3,0.3195424,0.2642722,False
https://www.health.harvard.edu/staying-healthy/healthy-gut-healthy-heart,"Healthy gut, healthy heart",1,"The gut is known as the ""second brain,"" as it produces many of the same neurotransmitters, chemicals released by nerves needed for communication with other nerves and tissues. The gut and brain are also connected through a joint partnership called the gut-brain axis that links biochemical signals both to and from the gastrointestinal tract and the central nervous system. But what about the gut and the heart? Do they have a similar connection? Research suggests there might be a link, but that it travels in one direction — from the gut to the heart — and that keeping your gut healthy can be another means to protect against heart disease. The gut-heart connection The gut is the primary home to trillions of microbes, collectively known as the human microbiota. These microbes help with digestion, manufacture certain nutrients, and release substances that have wide-ranging health effects. ""There's a complex interplay between the microbes in our intestines and most of the systems in our bodies, including the vascular, nervous, endocrine, and immune systems, all of which are linked with cardiovascular health,"" says Dr. Stanley Shaw, a cardiologist at Brigham and Women's Hospital. Since diet plays a significant role in the composition of gut microbiota, what you feed your gut can therefore affect heart health — for better and for worse. One way the gut does this is with metabolites, substances the gut microbiota creates when breaking down food. One particular gut metabolite, trimethylamine (TMA), forms when gut microbes feed on choline, a nutrient found in red meat, fish, poultry, and eggs. In the liver, TMA gets converted to trimethylamine N-oxide (TMAO), a substance strongly connected with forming artery-clogging plaque. Research has shown that people with high TMAO levels in their blood are more likely to suffer a heart attack or stroke than those with lower levels. Since red meat is a main source of TMA, cutting back can stop the gut from making too much TMAO. In fact, a study in the September 2022 issue of Arteriosclerosis, Thrombosis, and Vascular Biology found that among nearly 4,000 people ages 65 and older, those who ate an average of 1.1 servings of red meat per day had a 22% higher risk of heart disease compared with those who ate less. The researchers pointed out that about 10% of this added risk could be attributed to increased levels of TMAO as well as two other metabolites — gamma-butyrobetaine and crotonobetaine — which also are made by gut bacteria from components in red meat. Fiber at work Fiber also helps support the gut and thus the heart. According to some estimates, fiber-rich diets can lower the risk of heart disease and stroke by as much as 30%. Fiber in the small intestine binds fat and cholesterol, decreasing absorption and lowering blood cholesterol levels. But the gut's microbiota also helps out. Fiber gets broken down by bacteria in the colon to form short-chain fatty acids. These compounds interact with specific receptors on cells that regulate blood pressure, better control blood sugar and body weight in people with diabetes, and dampen inflammation — all of which can improve heart health. Other supporting foods It's unclear whether eating other foods that improve gut microbiota — for example, probiotics (beneficial bacteria) found in yogurt and fermented foods (sauerkraut, miso, tempeh) — can also support heart health. The best advice for helping your gut help your heart is to follow a plant-based diet like the Mediterranean diet or similar eating patterns. These involve limiting red meat and eating plenty of fiber-rich fruits, vegetables, and whole grains, all of which can have favorable effects on the gut,"" says Dr. Shaw. ""And if your gut is healthy, there is a greater chance your heart is healthy, too."" Image: © CareyHope/Getty Images",1,0.35523543,0.10383706,True
https://www.health.harvard.edu/diseases-and-conditions/do-you-pass-the-hearing-test,Do you pass the hearing test?,1,"Approximately one in three people ages 65 to 74 has hearing loss. Nearly half of those older than 75 have difficulty hearing. While many people can function with some degree of hearing loss, especially if they have a spouse or family member who can repeat any information they may miss, ignoring hearing decline can profoundly affect one's health. Growing evidence shows that age-related hearing loss is associated with a higher risk of cognitive decline. Research suggests that hearing loss impairs new nerve cell creation in the hippocampus, the brain's memory region. Hearing loss also is linked with increased risks for depression, social isolation, and being less active. ""It is often challenging to differentiate the cause of one's hearing loss and its severity without an evaluation,"" says Dr. James Naples, assistant professor of otolaryngology–head and neck surgery at Harvard-affiliated Beth Israel Deaconess Medical Center. ""This is why older men need to get their hearing checked by a certified audiologist before any potential hearing loss worsens."" Hearing about problems There is no single cause of age-related hearing loss, also known as presbycusis. The most common reason is changes in the inner ear, which can alter nerve pathways from the ear to the brain. Over time, the cells in the inner ear grow old, die, and are not replaced. When these cells — called hair cells — die, the electrical messages of sound waves don't travel to the brain as well as they should. This causes many people to eventually experience some degree of presbycusis, although the severity varies. Another contributor to hearing loss is long-term noise exposure, like from power tools, loud music, gunfire, or careers in loud environments, such as construction and manufacturing. Getting tested Hearing tests measure how loud a sound needs to be before you clearly hear it. People with normal hearing can identify sounds of less than 25 decibels (dB). Mild hearing loss means you require sounds to be in the 26 to 40 dB range, and moderate hearing loss, your minimum hearing in the 41 to 55 dB range. Ranges higher than this are considered moderately severe to severe and profound. According to the CDC, a person with mild hearing loss may hear most speech sounds, but soft sounds don't get through. Someone with moderate hearing loss may hear almost no speech at normal levels. Age-related hearing loss and noise-induced hearing loss tend to affect both ears equally. If hearing loss occurs in one ear but not the other, or is accompanied by ear pain, vertigo, or ringing in the ear, it could signal any of a variety of conditions that require further medical evaluation. You may be fitted for a hearing aid based on your hearing test results. An audiologist configures hearing aids to a person's specific hearing loss, similar to the way prescription glasses are fitted. Despite their name, hearing aids don't directly improve hearing, but instead work as amplifiers. Still, hearing aids can be literal life-changers. Research has shown that people with age-related hearing loss who wear hearing aids improve their working memory, concentration, processing speed, and attention. Other studies have found that wearing hearing aids can lower the risk of being diagnosed with dementia and protect against fall-related injuries. ""On a personal level, hearing aids can also improve your relationships with your partner, friends, and family,"" says Dr. Naples. Less expensive options The main downside to hearing aids has always been cost. The average price of one hearing aid is about $2,000 (although this can vary), and most people need one for each ear. Hearing aids are not usually covered by Medicare, although some Medicare Advantage plans and other commercial health insurance plans do cover them. Why are hearing aids traditionally so expensive? Only a handful of companies produce most of the country's hearing aids, which are sold through audiology practices. This lack of competition drives up prices and keep them high. However, in October 2022 the FDA approved the over-the-counter sale of hearing aids suitable for mild to moderate hearing loss. This new category means more competition among manufacturers that, in turn, should lower average prices. Some estimates suggest that a pair of over-the-counter hearing aids could drop to less than $1,000 (although the exact savings is unknown). It's still being determined which styles will be available over the counter, according to Dr. Naples. He speculates they will range from traditional behind-the-ear devices to ones that fit into the ear canal. Be mindful that there are some limitations to the over-the-counter devices. For instance, they are only for mild to moderate hearing loss (people with severe hearing loss would likely need a prescription hearing aid). Also, whereas a prescription hearing aid can be individually fine-tuned and fitted, over-the-counter aids come in generic sizes that can't be altered. It also still needs to be clarified how repairs, warranties, and replacements will work. Also, don't confuse over-the-counter hearing aids with personal sound amplification products (PSAPs) sold at most drugstores. ""PSAPs are not specifically intended for people with hearing loss,"" says Dr. Naples. They are a great alternative for people who only experience some hearing difficulties in specific situations, like listening to the TV."" Image: © AndreyPopov/Getty Images",7,0.1712304,0.008110404,False
https://www.health.harvard.edu/mens-health/what-should-be-my-cholesterol-goal-with-a-family-history-of-heart-disease,What should be my cholesterol goal with a family history of heart disease?,1,"Q. I'm a 70-year-old man with a family history of coronary artery disease. I currently take a low-dose statin. My recent LDL number is 105. Should I aim for a lower number? A. My situation is similar to yours. I have some family members who died young secondary to coronary heart disease, and I run a high total and ""bad"" LDL cholesterol. I exercise regularly and try to follow a Mediterranean-style diet. About 15 years ago, my doctor recommended starting a statin. Even at a low dose, I experienced more aches and pains than I had previously. I stopped the statin, but in retrospect, I now doubt that the muscle aches were related to the drug. Eight years ago, I had a chest CT scan unrelated to any heart issues. My lungs were fine, but the scan showed calcium deposits in my arteries, including the coronary arteries that feed oxygen and nutrients to the heart. That was a game changer. Calcium gets deposited into fatty plaques that accumulate in the arteries. I knew this indicated that my risks of heart attack, heart failure, and stroke were significantly elevated. I immediately began taking the maximum dose of rosuvastatin (Crestor). Interestingly, I had no muscle aches, even with the high dose. In general, the lower your LDL cholesterol number, the lower your risk of developing heart disease. My high risk and need for a high-dose statin became apparent after the CT scan. But what about you and the millions of men with a similar family history or a somewhat elevated LDL level? Here's the discussion I would have with a man like you, who has a higher-than-ideal LDL level and is asking about increasing his statin dose or might not be on a statin yet. If you desire to maximally reduce your risk of heart disease and stroke, aim for an LDL level of less than 70 milligrams per deciliter (mg/dL). This means lifestyle changes, including a healthier diet and more physical activity. But you might also want to talk with your doctor about starting a low-dose statin or raising the dose if you already take one. An alternative is to have a coronary artery CT scan to get your coronary artery calcium (CAC) score. The test calculates the amount of calcium deposited in your coronary arteries. A zero score means a very low risk of trouble, and a high score means you might aim for an LDL level of 55 mg/dL or lower (the European Society of Cardiology recommendation for people at very high risk). Image: © Olivier Le Moal/Getty Images",7,0.24369068,0.22022267,True
https://www.health.harvard.edu/heart-health/replacing-sitting-with-standing-and-walking-improves-cholesterol,Replacing sitting with standing and walking improves cholesterol,1,Atherosclerosis,7,0.20114683,0.08678691,True
https://www.health.harvard.edu/exercise-and-fitness/a-three-pronged-approach-to-exercise,A three-pronged approach to exercise,1,"There's no question that getting regular exercise ranks as one of the leading strategies — if not the best one — for preventing heart disease. All forms of physical activity, even in small doses, can make a difference. But if you're looking to optimize your cardiovascular health, a regimen that includes three types of movement may be the way to go, according to a 2024 review article in Trends in Cardiovascular Medicine. The foundation of this exercise triad is moderate-intensity aerobic (cardio) exercise like brisk walking, one of the go-to options for meeting the federal activity guidelines (see ""Exercise recommendations and examples""). Moderate activity benefits your heart by burning calories and boosting metabolism, which helps control weight. But you can reap additional benefits by adding vigorous aerobic activity (the type that really gets your heart pumping) along with muscle-strengthening exercises. Exercise recommendations and examples Aim for at least 150 minutes of moderate-intensity activity or at least 75 minutes of vigorous-intensity activity (or an equivalent combination of the two). Do strength training at least two days per week — even 10 to 15 minutes per session can be effective. Your age, baseline fitness level, and health conditions all affect what workout is best for you. Ask your doctor for help creating a safe three-part workout to optimize your heart health. Moderate-intensity exercise Vigorous-intensity exercise Walking, level surface, 2.5–4.5 mph Walking, level surface, 4.5 mph or faster, or walking briskly uphill Hiking, level surface Jogging or running, or hiking uphill Bicycling, level terrain, 5–10 mph Bicycling, 10 mph or faster, or up hills Stationary bike (indoor), moderate pace Spinning class (indoor cycling) Tennis, doubles Tennis, singles Swimming, recreational Swimming, steady laps Muscle-building exercise (also called strength, weight, or resistance training) Weight training using dumbbells, medicine balls, kettlebells, weighted ropes, or specialized machines at home or in gyms and fitness centers Exercises with resistance bands Body-weight exercises (such as push-ups, sit-ups, and squats) Heavy gardening or yard work (such as digging and shoveling) Certain forms of yoga (such as Ashtanga, Vinyasa, and Iyengar) How aerobic exercise helps ""People who run or do similar types of vigorous exercise may have experienced a 'runner's high' either during or after their workout,"" says Dr. Tim Churchill, a cardiologist at the Cardiovascular Performance Program at Harvard-affiliated Massachusetts General Hospital. That's because your body releases feel-good chemicals known as endorphins and endocannabinoids in response to intense exercise. Any kind of aerobic exercise, whether moderate or vigorous, also helps dampen the body's ""fight or flight"" response, which plays a role in chronic stress and anxiety. Aerobic exercise also spurs the release of adrenalin and related hormones that stimulate receptors in the heart to beat more frequently and forcefully. Over time, the heart becomes more efficient, requiring less effort to send blood through the body. And as more blood circulates through the body, blood vessels expand slightly and become more flexible. Why muscle-building matters Including muscle-building exercises in your weekly routine has a synergistic effect with aerobic exercise that can further enhance your heart health. Strength training can make your body more efficient at burning fat for energy. It also helps improve how your body responds to insulin, the hormone responsible for regulating blood sugar levels, Dr. Churchill says. That can help prevent or improve diabetes, a potent risk factor for heart disease. Strength training also promotes the production of nitric oxide, a molecule that relaxes and widens blood vessels. ""Your arteries are then better able to relax, which helps to maintain normal blood pressure,"" says Dr. Churchill. As the review article notes, combining strength with moderate-intensity and some vigorous aerobic exercise leads to greater reductions in resting heart rate, blood pressure, body weight, and body fat percentage than doing single forms of exercise. ""Exercise clearly improves a lot of specific markers related to cardiovascular disease. But when you add up all those individual effects, it still only accounts for about 50% of the overall health benefit related to doing regular physical activity,"" says Dr. Churchill. The elusive remaining 50% is why the decades-long quest to create ""exercise in a pill"" will probably never materialize, he adds. Image: © Pyataeva Irina/Getty Images",5,0.4202705,0.056652904,True
https://www.health.harvard.edu/diseases-and-conditions/sedentary-work-may-contribute-to-insomnia,Sedentary work may contribute to insomnia,1,"People with sedentary jobs — an estimated 80% of the workforce — have a much higher risk of experiencing insomnia compared with people who are active at work, according to a study published online Jan. 7, 2025, by the Journal of Occupational Health Psychology. Researchers surveyed nearly 1,300 people twice over a 10-year span, inquiring about their job schedules and physical activity levels while at work. They also asked about participants' sleep habits, identifying three sleep health categories: good sleepers, catch-up sleepers, and insomnia-like sleepers. Compared with active work, sedentary work was 37% likelier to lead to a variety of insomnia symptoms such as difficulty falling asleep, interrupted sleep, and frequent daytime tiredness. The findings also indicated that workers who fall into a pattern of poor sleep due to their job design can end up stuck in such unhealthy patterns for many years. Insomnia-like sleepers, for example, reported their symptoms persisted 10 years later, at the end of the study. People with sedentary jobs who move their bodies during the workday can help protect themselves against developing longstanding sleep problems, study authors said. Image: © Oleg Breslavtsev/Getty Images",5,0.24952929,-0.08824917,True
