link,title,annotation
https://www.gmanetwork.com/news/lifestyle/healthandwellness/884357/bianca-umali-takes-part-in-breast-cancer-awareness-campaign-to-honor-late-mom/story/,Bianca Umali takes part in breast cancer awareness campaign to honor late mom,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/884277/national-museum-of-the-philippines-offers-yoga-classes-at-spoliarium-hall/story/,National Museum of the Philippines offers yoga classes at Spoliarium Hall,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/884223/russian-doctors-find-needle-in-80-year-old-woman-s-brain/story/,Russian doctors find needle in 80-year-old woman's brain,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/883878/kris-aquino-shares-health-update-i-m-surviving-all-the-side-effects/story/,Kris Aquino shares health update: 'I'm surviving all the side effects',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/883687/gabbi-garcia-is-a-glowy-beach-babe-in-photos-taken-by-khalil-ramos/story/,Gabbi Garcia is a glowy beach babe in photos taken by Khalil Ramos,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/883392/viy-cortez-wows-with-body-transformation-shares-fitness-journey/story/,"Viy Cortez wows with body transformation, shares fitness journey",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/883375/pope-francis-condemning-body-shaming-uses-personal-example-from-boyhood/story/,"Pope Francis, condemning body shaming, uses personal example from boyhood",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/883161/aren-t-angelica-panganiban-and-baby-amila-carbon-copies-of-each-other/story/,Aren't Angelica Panganiban and Baby Amila carbon copies of each other?,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/883043/lovely-abella-undergoes-surgery-after-childbirth-due-to-infection/story/,Lovely Abella undergoes surgery after childbirth due to infection,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/882771/climate-change-is-killing-us-un-sounds-health-alarm/story/,Climate change ‘is killing us’: UN sounds health alarm,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/882518/19-year-old-gets-surgery-for-lump-on-her-neck-thanks-to-gma-kapuso-foundation/story/,19-year-old gets surgery for lump on her neck thanks to GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/882373/beauty-queen-with-a-rare-skin-condition-hopes-to-recover-to-compete-in-pageants-again/story/,Beauty queen with a rare skin condition hopes to recover to compete in pageants again,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/882087/8-year-old-girl-born-with-no-anal-opening-gets-surgery-thanks-to-gma-kapuso-foundation/story/,8-year-old girl born with no anal opening gets surgery thanks to GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/881821/167-residents-from-sulu-undergo-free-surgery-thanks-to-gma-kapuso-foundation/story/,167 residents from Sulu undergo free surgery thanks to GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/881693/this-technology-lets-you-know-the-health-of-your-hair-scalp-in-less-than-5-minutes/story/,"This technology lets you know the health of your hair, scalp in less than 5 minutes",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/881686/jodi-sta-maria-treats-gabbi-garcia-to-ear-acupuncture-for-a-good-night-s-sleep/story/,Jodi Sta. Maria treats Gabbi Garcia to ear acupuncture for a good night's sleep,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/881412/venus-raj-s-wallet-was-returned-by-honest-cab-driver-with-the-help-of-a-churchmate/story/,Venus Raj’s wallet was returned by honest cab driver with the help of a churchmate,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/881411/kourtney-kardashian-reveals-she-underwent-urgent-fetal-surgery/story/,Kourtney Kardashian reveals she underwent 'urgent' fetal surgery,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/881388/maureen-wroblewitz-opens-up-about-mental-health-struggles-during-teen-years/story/,Maureen Wroblewitz opens up about mental health struggles during teen years,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/881092/diabetes-seeing-the-facts-behind-the-myths/story/,Diabetes: Seeing the facts behind the myths,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/878922/here-s-the-buzz-on-insect-repellent/story/,Here’s the buzz on insect repellent,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/880932/herlene-budol-shows-off-sexy-figure-anew-in-green-swimsuit/story/,Herlene Budol shows off sexy figure in green swimsuit,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/880731/dentist-warns-dangers-of-using-nail-polish-to-whiten-teeth/story/,Dentist warns dangers of using nail polish to whiten teeth,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/880622/us-health-services-calls-to-move-marijuana-to-lower-risk-drug-category-bloomberg-news/story/,US health officials look to move marijuana to lower-risk drug category,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/880596/students-from-quezon-receive-free-eye-examination-from-gma-kapuso-foundation/story/,Students from Quezon receive free eye examination from GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/880315/8-year-old-with-cataract-undergoes-surgery-thanks-to-gma-kapuso-foundation/story/,8-year-old with cataract undergoes surgery thanks to GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/880202/bask-in-the-beauty-and-healing-sound-of-nature-in-this-breathtaking-spa-in-negros/story/,Bask in the beauty and healing sound of nature in this breathtaking spa in Negros,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/880158/viy-cortez-flaunts-strh-marks-and-tummy-in-new-post/story/,Viy Cortez flaunts stretch marks and tummy in new post,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/879955/nadine-samonte-gets-emotional-talking-about-pregnancy-struggles/story/,Nadine Samonte gets emotional talking about pregnancy struggles,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/879576/17-senior-citizens-in-camarines-sur-receive-wheelchair-from-gma-kapuso-foundation/story/,17 senior citizens in Camarines Sur receive wheelchair from GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/879527/liza-soberano-opens-up-about-insecurities-reveals-alopecia-episode-in-2020/story/,"Liza Soberano opens up about insecurities, reveals Alopecia episode in 2020",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/879513/filipino-owned-nail-amp-lash-salon-opens-first-international-branch-in-the-us/story/,Filipino-owned nail & lash salon opens first international branch in the US,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/879460/this-south-korean-cult-favorite-beauty-brand-is-now-in-the-philippines/story/,This South Korean cult-favorite beauty brand is now in the Philippines,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/879455/ruru-madrid-opens-up-about-knee-injury-from-acting-stunts/story/,Ruru Madrid opens up about knee injury from acting stunts,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/879377/iza-calzado-reveals-she-had-a-parasitic-disease-while-pregnant/story/,Iza Calzado reveals she had a parasitic disease while pregnant,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/879178/joyce-pring-shares-tips-on-having-a-natural-labor-delivery/story/,"Joyce Pring shares tips on having a natural labor, delivery",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/878614/kris-aquino-shares-improvement-in-health-journey-finally-on-the-correct-path-to-remission/story/,"Kris Aquino shares improvement in health journey: 'Finally, on the correct path to remission'",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/878403/parents-seek-help-for-conjoined-twins-from-maguindanao-del-sur/story/,Parents seek help for conjoined twins from Maguindanao del Sur,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875495/food-waste-quezon-city-is-looking-to-turn-it-into-renewable-fuel/story/,Food waste? Quezon City is looking to turn it into renewable fuel,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/878040/when-is-the-safest-time-to-get-exposed-to-the-sun-dr-vicki-belo-answers/story/,When is the safest time to get exposed to the sun? Dr. Vicki Belo answers,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877919/there-is-something-we-can-learn-from-dominic-ochoa-s-and-allen-dizon-s-attitude-toward-work/story/,There is something we can learn from Dominic Ochoa's and Allen Dizon's attitude toward work,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877920/are-allen-dizon-and-dominic-ochoa-afraid-of-getting-old-actors-weigh-in/story/,Are Allen Dizon and Dominic Ochoa afraid of getting old? Actors weigh in,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877800/andi-eigenmann-shares-dreamy-photos-of-sunrise-surf-session-in-siargao/story/,Andi Eigenmann shares dreamy photos of sunrise surf session in Siargao,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877576/chesca-garcia-delights-fellow-celebs-with-a-poem-she-wrote/story/,Chesca Garcia delights fellow celebs with a poem she wrote,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877454/only-four-nations-doing-enough-to-stub-out-smoking-who/story/,Only four nations doing enough to stub out smoking —WHO,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877423/elevate-your-beauty-regimen-with-these-5-products/story/,Elevate your beauty regimen with these 5 products,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877235/what-is-jillian-ward-s-waistline-actress-answers/story/,What is Jillian Ward’s waistline? Actress answers,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877209/chesca-kramer-and-daughter-kendra-bond-over-pilates/story/,Chesca Kramer and daughter Kendra bond over Pilates,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877086/get-your-glow-on/story/,GET YOUR GLOW ON!,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/877031/obesity-drugs-don-t-make-who-s-essential-list-but-ebola-ms-drugs-added/story/,"Obesity drugs don’t make WHO’s essential list, but Ebola, MS drugs added",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/876853/conjoined-twins-finish-third-grade-with-honors/story/,Conjoined twins finish third grade with honors,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/876527/at-47-geneva-cruz-says-i-love-aging/story/,"At 47, Geneva Cruz says: ‘I love aging’",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/876394/kris-bernal-on-final-strh-of-pregnancy-my-little-sunshine-will-be-here-any-time/story/,Kris Bernal on final stretch of pregnancy: 'My little sunshine will be here any time',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/876253/lj-reyes-is-a-glowing-bride-to-be-in-latest-pictures/story/,LJ Reyes is a glowing bride-to-be in latest pictures,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/876144/max-collins-opens-up-about-her-insecurity-my-arms-have-always-bothered-me/story/,Max Collins opens up about her insecurity: 'My arms have always bothered me',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/876082/kris-aquino-shares-health-update-the-biological-injection-used-on-me-did-its-job/story/,Kris Aquino shares health update: 'The biological injection used on me did its job',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/876003/alzheimer-s-diagnosis-revamp-embraces-rating-scale-similar-to-cancer/story/,Alzheimer’s diagnosis revamp embraces rating scale similar to cancer,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875972/coleen-garcia-proudly-flexes-toned-abs-strh-marks-on-her-recent-beach-trip/story/,"Coleen Garcia proudly flexes toned abs, stretch marks on her recent beach trip",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875755/aids-can-be-ended-by-2030-with-investments-in-prevention-treatment-un/story/,‘Clear path’ to end AIDS by 2030 —UN,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875696/do-you-know-barbie-s-body-measurements-in-real-life-dr-vicki-belo-answers/story/,Do you know Barbie's body measurements in real life? Dr. Vicki Belo answers,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875617/doctors-call-on-healthy-individuals-to-donate-blood-regularly/story/,Doctors call on healthy individuals to donate blood regularly,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875623/iza-calzado-admits-i-have-been-struggling-to-fully-embrace-my-postpartum-body/story/,Iza Calzado admits: 'I have been struggling to fully embrace my postpartum body',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875619/parokya-ni-edgar-s-chito-miranda-says-gab-chee-kee-is-set-to-undergo-last-chemotherapy-sessio/story/,Parokya ni Edgar's Chito Miranda says Gab Chee Kee is set to undergo last chemotherapy session,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875613/kathleen-paton-shares-wellness-journey-from-depressed-and-starving-to-happy-and-strong/story/,Kathleen Paton shares wellness journey: 'From depressed and starving to happy and strong',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875608/isko-moreno-on-life-after-politics-you-have-to-find-ways-to-move-forward/story/,Isko Moreno on life after politics: 'You have to find ways to move forward',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875578/does-playing-lato-lato-pose-possible-health-hazards-for-children-expert-weighs-in/story/,Does playing lato-lato pose possible health hazards for children? Expert weighs in,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875468/beauty-gonzalez-turns-the-heat-up-in-a-birthday-photoshoot-in-siargao/story/,Beauty Gonzalez turns the heat up in a birthday photoshoot in Siargao,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875332/aubrey-miles-troy-montero-s-daughter-rocket-gets-stem-cell-therapy-for-autism/story/,"Aubrey Miles, Troy Montero's daughter Rocket gets stem cell therapy for autism",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/875248/david-licauco-opens-up-about-his-struggles-with-sleep-apnea/story/,David Licauco opens up about his struggles with sleep apnea,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/874951/study-highlights-limitations-of-bmi-in-predicting-death/story/,Study highlights limitations of BMI in predicting death,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/874893/doh-stresses-importance-of-having-a-go-bag-in-case-of-disasters/story/,DOH stresses importance of having a ‘go bag’ in case of disasters,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/874732/3-face-yoga-exercises-to-tone-the-face-lift-the-skin-and-avoid-double-chin/story/,"3 face yoga exercises to tone the face, lift the skin, and avoid double chin",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/874719/andi-eigenmann-shares-island-selfies-with-kids-moments-i-d-like-to-remember-forever/story/,Andi Eigenmann shares island selfies with kids: 'Moments I'd like to remember forever',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/874703/long-waits-as-uk-hit-by-guide-dog-shortage/story/,Long waits as UK hit by guide dog shortage,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/874557/in-celebration-of-nutrition-month-mandaluyong-city-holds-nutri-fun-run/story/,"In celebration of Nutrition Month, Mandaluyong City holds Nutri-Fun Run",1
